500,1486
fromId,toId,d,u1
199,423,1,1
423,199,1,1
50,489,2,1
489,50,2,1
68,342,2,3
342,68,2,3
96,325,2,2
325,96,2,2
206,319,2,4
319,206,2,4
295,300,2,2
300,295,2,2
474,484,2,2
484,474,2,2
10,99,3,4
99,10,3,4
14,431,3,5
431,14,3,5
45,449,3,6
449,45,3,6
60,118,3,2
118,60,3,2
73,308,3,4
308,73,3,4
86,178,3,3
178,86,3,3
104,162,3,6
162,104,3,6
121,261,3,4
261,121,3,4
144,291,3,6
291,144,3,6
286,366,3,1
366,286,3,1
306,468,3,5
468,306,3,5
45,60,4,1
60,45,4,1
70,430,4,8
430,70,4,8
73,177,4,2
177,73,4,2
77,80,4,1
80,77,4,1
80,398,4,6
398,80,4,6
87,379,4,2
379,87,4,2
90,488,4,8
488,90,4,8
105,213,4,2
213,105,4,2
134,494,4,8
494,134,4,8
155,245,4,2
245,155,4,2
156,262,4,5
262,156,4,5
202,471,4,5
471,202,4,5
229,348,4,3
348,229,4,3
256,276,4,4
276,256,4,4
267,442,4,8
442,267,4,8
269,436,4,5
436,269,4,5
322,344,4,1
344,322,4,1
329,360,4,8
360,329,4,8
343,386,4,6
386,343,4,6
443,486,4,4
486,443,4,4
7,380,5,9
380,7,5,9
19,354,5,9
354,19,5,9
21,50,5,1
50,21,5,1
46,274,5,8
274,46,5,8
59,285,5,6
285,59,5,6
61,249,5,3
249,61,5,3
62,292,5,3
292,62,5,3
110,492,5,2
492,110,5,2
118,364,5,3
364,118,5,3
127,476,5,3
476,127,5,3
145,226,5,4
226,145,5,4
227,450,5,5
450,227,5,5
240,417,5,4
417,240,5,4
251,277,5,4
277,251,5,4
252,490,5,10
490,252,5,10
255,418,5,2
418,255,5,2
291,317,5,7
317,291,5,7
334,465,5,3
465,334,5,3
369,380,5,5
380,369,5,5
404,439,5,8
439,404,5,8
438,493,5,3
493,438,5,3
457,462,5,5
462,457,5,5
4,390,6,2
390,4,6,2
12,314,6,3
314,12,6,3
39,189,6,8
189,39,6,8
51,185,6,8
185,51,6,8
52,101,6,1
101,52,6,1
52,191,6,5
191,52,6,5
67,126,6,5
126,67,6,5
67,323,6,6
323,67,6,6
73,331,6,9
331,73,6,9
106,482,6,1
482,106,6,1
110,231,6,12
231,110,6,12
139,337,6,7
337,139,6,7
145,472,6,7
472,145,6,7
152,486,6,2
486,152,6,2
157,264,6,7
264,157,6,7
172,377,6,3
377,172,6,3
186,435,6,5
435,186,6,5
211,228,6,11
228,211,6,11
212,266,6,9
266,212,6,9
231,295,6,9
295,231,6,9
233,474,6,5
474,233,6,5
244,355,6,4
355,244,6,4
268,452,6,1
452,268,6,1
271,399,6,1
399,271,6,1
273,414,6,2
414,273,6,2
278,311,6,5
311,278,6,5
335,491,6,9
491,335,6,9
397,430,6,9
430,397,6,9
428,473,6,11
473,428,6,11
3,127,7,5
127,3,7,5
5,27,7,7
27,5,7,7
16,272,7,9
272,16,7,9
24,477,7,6
477,24,7,6
61,328,7,4
328,61,7,4
63,189,7,6
189,63,7,6
74,224,7,13
224,74,7,13
83,225,7,8
225,83,7,8
83,425,7,13
425,83,7,13
100,257,7,6
257,100,7,6
130,197,7,8
197,130,7,8
150,311,7,9
311,150,7,9
185,384,7,6
384,185,7,6
194,496,7,7
496,194,7,7
196,339,7,12
339,196,7,12
224,263,7,8
263,224,7,8
257,277,7,7
277,257,7,7
282,373,7,10
373,282,7,10
288,489,7,13
489,288,7,13
313,320,7,9
320,313,7,9
321,469,7,4
469,321,7,4
339,373,7,9
373,339,7,9
359,381,7,9
381,359,7,9
365,409,7,3
409,365,7,3
419,470,7,6
470,419,7,6
0,208,8,8
208,0,8,8
4,117,8,10
117,4,8,10
11,169,8,11
169,11,8,11
22,38,8,7
38,22,8,7
29,325,8,12
325,29,8,12
29,400,8,13
400,29,8,13
42,98,8,7
98,42,8,7
42,248,8,3
248,42,8,3
46,405,8,12
405,46,8,12
49,95,8,1
95,49,8,1
57,249,8,10
249,57,8,10
72,374,8,12
374,72,8,12
83,179,8,12
179,83,8,12
89,415,8,2
415,89,8,2
97,144,8,1
144,97,8,1
117,210,8,3
210,117,8,3
123,359,8,7
359,123,8,7
125,190,8,1
190,125,8,1
155,273,8,2
273,155,8,2
168,214,8,3
214,168,8,3
183,328,8,1
328,183,8,1
192,449,8,8
449,192,8,8
206,471,8,10
471,206,8,10
209,455,8,3
455,209,8,3
243,279,8,1
279,243,8,1
260,453,8,6
453,260,8,6
261,485,8,4
485,261,8,4
263,409,8,15
409,263,8,15
273,496,8,13
496,273,8,13
400,458,8,13
458,400,8,13
17,195,9,4
195,17,9,4
20,249,9,16
249,20,9,16
22,488,9,13
488,22,9,13
76,499,9,9
499,76,9,9
125,218,9,5
218,125,9,5
126,265,9,9
265,126,9,9
153,158,9,8
158,153,9,8
164,219,9,16
219,164,9,16
174,396,9,6
396,174,9,6
180,305,9,12
305,180,9,12
182,334,9,15
334,182,9,15
188,197,9,11
197,188,9,11
195,312,9,2
312,195,9,2
205,340,9,3
340,205,9,3
214,454,9,8
454,214,9,8
246,353,9,17
353,246,9,17
269,275,9,2
275,269,9,2
281,346,9,6
346,281,9,6
302,444,9,11
444,302,9,11
309,354,9,12
354,309,9,12
317,495,9,15
495,317,9,15
416,429,9,10
429,416,9,10
3,347,10,16
347,3,10,16
5,41,10,2
41,5,10,2
21,79,10,15
79,21,10,15
24,147,10,9
147,24,10,9
32,289,10,13
289,32,10,13
33,357,10,9
357,33,10,9
33,367,10,11
367,33,10,11
33,479,10,3
479,33,10,3
43,223,10,19
223,43,10,19
44,193,10,8
193,44,10,8
53,320,10,9
320,53,10,9
64,357,10,14
357,64,10,14
69,398,10,1
398,69,10,1
77,376,10,13
376,77,10,13
93,402,10,11
402,93,10,11
104,287,10,13
287,104,10,13
104,315,10,4
315,104,10,4
114,475,10,11
475,114,10,11
116,463,10,9
463,116,10,9
121,163,10,11
163,121,10,11
137,157,10,11
157,137,10,11
144,394,10,18
394,144,10,18
172,410,10,12
410,172,10,12
179,260,10,16
260,179,10,16
187,447,10,11
447,187,10,11
201,376,10,8
376,201,10,8
201,477,10,6
477,201,10,6
211,330,10,9
330,211,10,9
215,431,10,15
431,215,10,15
226,363,10,20
363,226,10,20
234,454,10,6
454,234,10,6
284,481,10,19
481,284,10,19
335,454,10,15
454,335,10,15
390,453,10,14
453,390,10,14
401,469,10,8
469,401,10,8
405,475,10,2
475,405,10,2
6,492,11,20
492,6,11,20
10,463,11,1
463,10,11,1
20,215,11,4
215,20,11,4
20,228,11,14
228,20,11,14
27,287,11,19
287,27,11,19
53,498,11,9
498,53,11,9
70,98,11,7
98,70,11,7
72,437,11,1
437,72,11,1
78,461,11,22
461,78,11,22
87,207,11,6
207,87,11,6
88,374,11,7
374,88,11,7
92,154,11,10
154,92,11,10
97,458,11,4
458,97,11,4
111,318,11,11
318,111,11,11
114,401,11,18
401,114,11,18
122,301,11,22
301,122,11,22
132,318,11,6
318,132,11,6
135,248,11,5
248,135,11,5
156,324,11,1
324,156,11,1
165,480,11,22
480,165,11,22
171,293,11,19
293,171,11,19
180,326,11,22
326,180,11,22
195,352,11,6
352,195,11,6
205,420,11,6
420,205,11,6
213,424,11,10
424,213,11,10
217,343,11,5
343,217,11,5
225,232,11,15
232,225,11,15
234,491,11,7
491,234,11,7
236,403,11,19
403,236,11,19
254,420,11,12
420,254,11,12
278,352,11,20
352,278,11,20
283,440,11,6
440,283,11,6
293,445,11,15
445,293,11,15
294,379,11,12
379,294,11,12
306,402,11,5
402,306,11,5
347,499,11,21
499,347,11,21
358,363,11,8
363,358,11,8
368,498,11,3
498,368,11,3
409,453,11,9
453,409,11,9
460,461,11,2
461,460,11,2
0,138,12,8
138,0,12,8
2,140,12,16
140,2,12,16
9,232,12,10
232,9,12,10
15,95,12,6
95,15,12,6
33,120,12,7
120,33,12,7
37,497,12,11
497,37,12,11
46,424,12,18
424,46,12,18
47,181,12,12
181,47,12,12
53,76,12,12
76,53,12,12
55,445,12,3
445,55,12,3
56,351,12,20
351,56,12,20
58,368,12,18
368,58,12,18
82,393,12,11
393,82,12,11
85,143,12,5
143,85,12,5
90,212,12,1
212,90,12,1
91,111,12,22
111,91,12,22
107,254,12,16
254,107,12,16
123,265,12,10
265,123,12,10
136,199,12,9
199,136,12,9
137,333,12,9
333,137,12,9
150,227,12,19
227,150,12,19
151,340,12,16
340,151,12,16
159,297,12,2
297,159,12,2
161,332,12,10
332,161,12,10
176,292,12,10
292,176,12,10
178,427,12,10
427,178,12,10
179,232,12,10
232,179,12,10
186,355,12,4
355,186,12,4
191,235,12,17
235,191,12,17
206,327,12,14
327,206,12,14
239,326,12,12
326,239,12,12
309,383,12,13
383,309,12,13
314,447,12,23
447,314,12,23
325,458,12,9
458,325,12,9
338,387,12,14
387,338,12,14
345,483,12,7
483,345,12,7
353,410,12,4
410,353,12,4
14,411,13,12
411,14,13,12
15,112,13,8
112,15,13,8
16,411,13,22
411,16,13,22
17,281,13,19
281,17,13,19
25,490,13,1
490,25,13,1
30,76,13,20
76,30,13,20
37,415,13,1
415,37,13,1
43,499,13,13
499,43,13,13
75,465,13,13
465,75,13,13
78,223,13,23
223,78,13,23
82,467,13,1
467,82,13,1
