500,1476
fromId,toId,d,u1
5,297,1,2
297,5,1,2
43,294,1,2
294,43,1,2
24,262,2,4
262,24,2,4
31,118,2,1
118,31,2,1
63,100,2,4
100,63,2,4
92,121,2,4
121,92,2,4
93,141,2,3
141,93,2,3
183,204,2,2
204,183,2,2
225,334,2,1
334,225,2,1
315,402,2,3
402,315,2,3
337,396,2,2
396,337,2,2
356,470,2,3
470,356,2,3
422,444,2,4
444,422,2,4
13,123,3,2
123,13,3,2
17,80,3,4
80,17,3,4
60,372,3,2
372,60,3,2
73,234,3,6
234,73,3,6
108,170,3,4
170,108,3,4
124,210,3,1
210,124,3,1
126,382,3,2
382,126,3,2
140,156,3,3
156,140,3,3
285,450,3,6
450,285,3,6
293,311,3,3
311,293,3,3
346,394,3,5
394,346,3,5
384,434,3,5
434,384,3,5
11,129,4,3
129,11,4,3
17,26,4,3
26,17,4,3
19,466,4,4
466,19,4,4
29,120,4,3
120,29,4,3
30,486,4,3
486,30,4,3
38,393,4,4
393,38,4,4
43,257,4,7
257,43,4,7
57,199,4,1
199,57,4,1
96,221,4,6
221,96,4,6
115,443,4,6
443,115,4,6
118,417,4,1
417,118,4,1
136,495,4,6
495,136,4,6
138,456,4,3
456,138,4,3
185,471,4,4
471,185,4,4
202,499,4,1
499,202,4,1
231,433,4,2
433,231,4,2
241,430,4,3
430,241,4,3
252,411,4,8
411,252,4,8
255,496,4,4
496,255,4,4
275,397,4,8
397,275,4,8
282,340,4,4
340,282,4,4
299,429,4,5
429,299,4,5
303,431,4,2
431,303,4,2
315,354,4,7
354,315,4,7
380,488,4,2
488,380,4,2
7,232,5,4
232,7,5,4
19,475,5,4
475,19,5,4
22,113,5,1
113,22,5,1
32,462,5,2
462,32,5,2
34,217,5,10
217,34,5,10
39,287,5,8
287,39,5,8
51,362,5,3
362,51,5,3
52,123,5,3
123,52,5,3
54,412,5,5
412,54,5,5
88,350,5,5
350,88,5,5
96,458,5,5
458,96,5,5
98,392,5,5
392,98,5,5
107,145,5,1
145,107,5,1
125,317,5,2
317,125,5,2
135,317,5,10
317,135,5,10
140,302,5,3
302,140,5,3
152,434,5,7
434,152,5,7
203,345,5,6
345,203,5,6
251,350,5,9
350,251,5,9
289,360,5,10
360,289,5,10
313,324,5,10
324,313,5,10
318,491,5,1
491,318,5,1
322,469,5,1
469,322,5,1
3,363,6,5
363,3,6,5
46,252,6,12
252,46,6,12
53,497,6,12
497,53,6,12
58,210,6,12
210,58,6,12
64,237,6,3
237,64,6,3
137,289,6,10
289,137,6,10
139,388,6,1
388,139,6,1
153,198,6,9
198,153,6,9
172,439,6,11
439,172,6,11
177,369,6,9
369,177,6,9
178,474,6,4
474,178,6,4
180,492,6,5
492,180,6,5
202,367,6,6
367,202,6,6
213,298,6,12
298,213,6,12
226,378,6,10
378,226,6,10
279,445,6,4
445,279,6,4
288,342,6,4
342,288,6,4
347,453,6,8
453,347,6,8
353,354,6,11
354,353,6,11
362,413,6,10
413,362,6,10
374,493,6,3
493,374,6,3
387,451,6,9
451,387,6,9
14,163,7,13
163,14,7,13
18,204,7,8
204,18,7,8
35,81,7,10
81,35,7,10
58,399,7,13
399,58,7,13
68,77,7,11
77,68,7,11
94,358,7,7
358,94,7,7
101,463,7,8
463,101,7,8
106,286,7,5
286,106,7,5
131,161,7,12
161,131,7,12
134,463,7,6
463,134,7,6
136,456,7,9
456,136,7,9
144,207,7,9
207,144,7,9
201,357,7,10
357,201,7,10
213,254,7,5
254,213,7,5
235,317,7,4
317,235,7,4
265,351,7,10
351,265,7,10
287,414,7,10
414,287,7,10
292,300,7,7
300,292,7,7
321,390,7,12
390,321,7,12
477,499,7,12
499,477,7,12
482,491,7,14
491,482,7,14
0,255,8,15
255,0,8,15
8,381,8,14
381,8,8,14
24,321,8,3
321,24,8,3
27,221,8,8
221,27,8,8
28,267,8,9
267,28,8,9
32,284,8,14
284,32,8,14
32,402,8,6
402,32,8,6
39,134,8,3
134,39,8,3
44,59,8,10
59,44,8,10
49,184,8,12
184,49,8,12
55,290,8,12
290,55,8,12
75,260,8,10
260,75,8,10
89,231,8,6
231,89,8,6
119,224,8,16
224,119,8,16
121,461,8,10
461,121,8,10
126,471,8,2
471,126,8,2
133,468,8,9
468,133,8,9
139,339,8,2
339,139,8,2
156,482,8,13
482,156,8,13
167,325,8,6
325,167,8,6
173,314,8,1
314,173,8,1
178,442,8,14
442,178,8,14
200,423,8,9
423,200,8,9
208,404,8,12
404,208,8,12
226,416,8,16
416,226,8,16
246,358,8,10
358,246,8,10
248,269,8,1
269,248,8,1
260,318,8,16
318,260,8,16
264,272,8,14
272,264,8,14
279,393,8,7
393,279,8,7
316,392,8,3
392,316,8,3
371,381,8,3
381,371,8,3
452,474,8,13
474,452,8,13
4,336,9,14
336,4,9,14
41,284,9,11
284,41,9,11
45,71,9,1
71,45,9,1
48,302,9,1
302,48,9,1
62,362,9,13
362,62,9,13
67,174,9,9
174,67,9,9
76,346,9,2
346,76,9,2
77,179,9,2
179,77,9,2
87,190,9,16
190,87,9,16
88,386,9,1
386,88,9,1
93,371,9,10
371,93,9,10
117,312,9,3
312,117,9,3
122,331,9,12
331,122,9,12
124,436,9,6
436,124,9,6
138,373,9,15
373,138,9,15
199,309,9,11
309,199,9,11
220,466,9,17
466,220,9,17
227,246,9,4
246,227,9,4
237,460,9,10
460,237,9,10
241,375,9,6
375,241,9,6
244,461,9,15
461,244,9,15
270,334,9,11
334,270,9,11
277,366,9,1
366,277,9,1
286,487,9,11
487,286,9,11
307,383,9,14
383,307,9,14
311,376,9,12
376,311,9,12
328,344,9,4
344,328,9,4
329,388,9,16
388,329,9,16
338,380,9,16
380,338,9,16
371,498,9,3
498,371,9,3
401,441,9,5
441,401,9,5
2,228,10,9
228,2,10,9
12,440,10,6
440,12,10,6
25,333,10,18
333,25,10,18
44,293,10,20
293,44,10,20
58,363,10,16
363,58,10,16
64,444,10,3
444,64,10,3
69,305,10,16
305,69,10,16
70,194,10,19
194,70,10,19
94,451,10,17
451,94,10,17
95,487,10,13
487,95,10,13
112,243,10,18
243,112,10,18
115,122,10,3
122,115,10,3
143,155,10,13
155,143,10,13
156,411,10,8
411,156,10,8
166,400,10,4
400,166,10,4
167,206,10,15
206,167,10,15
169,483,10,13
483,169,10,13
175,374,10,20
374,175,10,20
176,370,10,2
370,176,10,2
190,324,10,15
324,190,10,15
212,481,10,5
481,212,10,5
215,365,10,6
365,215,10,6
