500,1482
fromId,toId,d,c1
114,438,1,1
438,114,1,1
292,479,1,1
479,292,1,1
32,261,2,2
261,32,2,2
39,207,2,1
207,39,2,1
44,142,2,2
142,44,2,2
57,449,2,1
449,57,2,1
117,167,2,1
167,117,2,1
151,222,2,1
222,151,2,1
169,248,2,2
248,169,2,2
251,399,2,1
399,251,2,1
379,478,2,2
478,379,2,2
397,464,2,1
464,397,2,1
14,380,3,2
380,14,3,2
28,44,3,3
44,28,3,3
36,133,3,2
133,36,3,2
71,113,3,3
113,71,3,3
127,178,3,3
178,127,3,3
149,386,3,2
386,149,3,2
164,484,3,3
484,164,3,3
178,214,3,3
214,178,3,3
198,296,3,2
296,198,3,2
208,245,3,2
245,208,3,2
232,424,3,3
424,232,3,3
272,277,3,2
277,272,3,2
338,434,3,3
434,338,3,3
403,450,3,2
450,403,3,2
4,132,4,4
132,4,4,4
8,275,4,3
275,8,4,3
41,415,4,3
415,41,4,3
65,80,4,4
80,65,4,4
105,373,4,3
373,105,4,3
111,138,4,4
138,111,4,4
119,471,4,4
471,119,4,4
141,444,4,4
444,141,4,4
168,300,4,3
300,168,4,3
194,405,4,3
405,194,4,3
253,333,4,4
333,253,4,4
287,494,4,4
494,287,4,4
300,451,4,4
451,300,4,4
394,450,4,4
450,394,4,4
435,463,4,4
463,435,4,4
41,191,5,5
191,41,5,5
43,184,5,5
184,43,5,5
48,434,5,4
434,48,5,4
63,297,5,4
297,63,5,4
137,200,5,5
200,137,5,5
186,377,5,4
377,186,5,4
188,410,5,4
410,188,5,4
206,226,5,4
226,206,5,4
209,234,5,5
234,209,5,5
227,307,5,5
307,227,5,5
229,283,5,4
283,229,5,4
266,454,5,4
454,266,5,4
271,415,5,5
415,271,5,5
321,497,5,4
497,321,5,4
327,426,5,4
426,327,5,4
333,487,5,4
487,333,5,4
337,481,5,5
481,337,5,5
339,459,5,5
459,339,5,5
8,491,6,5
491,8,6,5
9,106,6,6
106,9,6,6
17,404,6,5
404,17,6,5
79,106,6,5
106,79,6,5
85,297,6,6
297,85,6,6
100,236,6,6
236,100,6,6
166,337,6,6
337,166,6,6
169,488,6,6
488,169,6,6
187,485,6,5
485,187,6,5
221,298,6,5
298,221,6,5
259,326,6,6
326,259,6,6
292,343,6,5
343,292,6,5
1,143,7,7
143,1,7,7
14,456,7,8
456,14,7,8
22,475,7,6
475,22,7,6
27,259,7,6
259,27,7,6
39,391,7,6
391,39,7,6
51,394,7,8
394,51,7,8
82,378,7,6
378,82,7,6
84,465,7,7
465,84,7,7
86,340,7,7
340,86,7,7
88,255,7,7
255,88,7,7
90,472,7,6
472,90,7,6
105,165,7,7
165,105,7,7
111,308,7,6
308,111,7,6
120,321,7,6
321,120,7,6
131,226,7,7
226,131,7,7
134,294,7,6
294,134,7,6
147,363,7,6
363,147,7,6
152,399,7,7
399,152,7,7
181,374,7,7
374,181,7,7
185,195,7,6
195,185,7,6
196,267,7,8
267,196,7,8
199,488,7,7
488,199,7,7
204,398,7,7
398,204,7,7
247,499,7,7
499,247,7,7
250,280,7,5
280,250,7,5
260,381,7,7
381,260,7,7
274,445,7,6
445,274,7,6
279,350,7,7
350,279,7,7
282,397,7,6
397,282,7,6
290,423,7,7
423,290,7,7
449,484,7,7
484,449,7,7
15,116,8,7
116,15,8,7
21,362,8,8
362,21,8,8
23,282,8,7
282,23,8,7
35,484,8,7
484,35,8,7
56,323,8,6
323,56,8,6
71,339,8,6
339,71,8,6
93,255,8,7
255,93,8,7
99,263,8,10
263,99,8,10
101,286,8,8
286,101,8,8
108,318,8,7
318,108,8,7
110,460,8,7
460,110,8,7
114,345,8,7
345,114,8,7
120,174,8,7
174,120,8,7
136,324,8,8
324,136,8,8
166,280,8,9
280,166,8,9
168,216,8,8
216,168,8,8
187,237,8,7
237,187,8,7
228,436,8,8
436,228,8,8
230,330,8,8
330,230,8,8
237,271,8,7
271,237,8,7
255,477,8,7
477,255,8,7
310,469,8,8
469,310,8,8
319,457,8,7
457,319,8,7
349,488,8,8
488,349,8,8
365,408,8,8
408,365,8,8
428,475,8,7
475,428,8,7
14,395,9,7
395,14,9,7
24,388,9,9
388,24,9,9
28,121,9,9
121,28,9,9
33,344,9,8
344,33,9,8
38,132,9,8
132,38,9,8
48,383,9,9
383,48,9,9
50,223,9,8
223,50,9,8
62,104,9,10
104,62,9,10
66,160,9,9
160,66,9,9
82,112,9,9
112,82,9,9
84,257,9,10
257,84,9,10
98,376,9,9
376,98,9,9
102,444,9,9
444,102,9,9
104,218,9,8
218,104,9,8
144,480,9,8
480,144,9,8
145,203,9,10
203,145,9,10
146,267,9,8
267,146,9,8
155,447,9,7
447,155,9,7
192,478,9,10
478,192,9,10
193,285,9,11
285,193,9,11
214,344,9,8
344,214,9,8
228,387,9,8
387,228,9,8
281,450,9,8
450,281,9,8
299,496,9,9
496,299,9,9
303,402,9,8
402,303,9,8
316,463,9,9
463,316,9,9
323,366,9,8
366,323,9,8
401,406,9,9
406,401,9,9
421,455,9,11
455,421,9,11
3,51,10,11
51,3,10,11
4,175,10,11
175,4,10,11
6,21,10,10
21,6,10,10
17,220,10,10
220,17,10,10
29,273,10,11
273,29,10,11
29,413,10,8
413,29,10,8
34,167,10,11
167,34,10,11
38,283,10,11
283,38,10,11
46,351,10,10
351,46,10,10
60,76,10,9
76,60,10,9
61,278,10,10
278,61,10,10
72,374,10,10
374,72,10,10
77,161,10,11
161,77,10,11
92,295,10,10
295,92,10,10
96,183,10,11
183,96,10,11
98,420,10,9
420,98,10,9
105,417,10,8
417,105,10,8
111,220,10,10
220,111,10,10
115,290,10,9
290,115,10,9
121,269,10,9
269,121,10,9
144,332,10,8
332,144,10,8
153,268,10,10
268,153,10,10
171,464,10,9
464,171,10,9
173,256,10,10
256,173,10,10
182,361,10,11
361,182,10,11
207,400,10,9
400,207,10,9
210,213,10,9
213,210,10,9
215,246,10,10
246,215,10,10
220,363,10,10
363,220,10,10
252,419,10,9
419,252,10,9
286,325,10,8
325,286,10,8
298,335,10,9
335,298,10,9
319,471,10,10
471,319,10,10
326,382,10,9
382,326,10,9
349,431,10,11
431,349,10,11
468,493,10,9
493,468,10,9
3,47,11,9
47,3,11,9
5,107,11,10
107,5,11,10
27,410,11,10
410,27,11,10
34,110,11,12
110,34,11,12
36,250,11,11
250,36,11,11
40,481,11,9
481,40,11,9
46,414,11,10
414,46,11,10
58,95,11,10
95,58,11,10
61,159,11,10
159,61,11,10
61,265,11,10
265,61,11,10
67,83,11,12
83,67,11,12
74,416,11,12
416,74,11,12
77,464,11,10
464,77,11,10
86,170,11,11
170,86,11,11
90,339,11,11
339,90,11,11
97,253,11,11
253,97,11,11
124,490,11,12
490,124,11,12
135,341,11,9
341,135,11,9
152,205,11,10
205,152,11,10
172,216,11,9
216,172,11,9
173,301,11,11
301,173,11,11
193,222,11,10
222,193,11,10
209,437,11,13
437,209,11,13
277,402,11,13
402,277,11,13
279,351,11,9
351,279,11,9
286,385,11,11
