500,1488
fromId,toId,d,c1
107,246,1,1
246,107,1,1
3,8,2,2
8,3,2,2
59,210,2,1
210,59,2,1
81,355,2,2
355,81,2,2
85,333,2,2
333,85,2,2
86,421,2,1
421,86,2,1
99,212,2,1
212,99,2,1
340,411,2,2
411,340,2,2
351,384,2,1
384,351,2,1
7,119,3,3
119,7,3,3
25,181,3,2
181,25,3,2
40,320,3,3
320,40,3,3
45,489,3,3
489,45,3,3
76,479,3,3
479,76,3,3
89,415,3,2
415,89,3,2
91,361,3,2
361,91,3,2
115,285,3,2
285,115,3,2
125,484,3,2
484,125,3,2
128,143,3,3
143,128,3,3
231,404,3,2
404,231,3,2
274,414,3,3
414,274,3,3
11,242,4,4
242,11,4,4
14,183,4,4
183,14,4,4
21,412,4,4
412,21,4,4
22,327,4,3
327,22,4,3
47,380,4,4
380,47,4,4
72,217,4,3
217,72,4,3
93,153,4,3
153,93,4,3
96,132,4,4
132,96,4,4
112,237,4,4
237,112,4,4
115,207,4,4
207,115,4,4
130,435,4,3
435,130,4,3
259,435,4,3
435,259,4,3
305,432,4,4
432,305,4,4
306,336,4,3
336,306,4,3
364,400,4,3
400,364,4,3
35,460,5,5
460,35,5,5
42,406,5,5
406,42,5,5
58,240,5,5
240,58,5,5
65,472,5,5
472,65,5,5
67,149,5,5
149,67,5,5
111,177,5,4
177,111,5,4
117,383,5,5
383,117,5,5
118,494,5,4
494,118,5,4
123,258,5,5
258,123,5,5
129,462,5,4
462,129,5,4
152,303,5,4
303,152,5,4
160,294,5,5
294,160,5,5
202,457,5,4
457,202,5,4
204,274,5,4
274,204,5,4
210,471,5,4
471,210,5,4
221,335,5,5
335,221,5,5
225,412,5,5
412,225,5,5
247,358,5,6
358,247,5,6
261,296,5,5
296,261,5,5
283,480,5,5
480,283,5,5
316,398,5,4
398,316,5,4
399,410,5,5
410,399,5,5
437,471,5,5
471,437,5,5
459,476,5,4
476,459,5,4
2,437,6,6
437,2,6,6
2,446,6,5
446,2,6,5
4,312,6,5
312,4,6,5
18,382,6,5
382,18,6,5
23,406,6,6
406,23,6,6
36,402,6,6
402,36,6,6
47,252,6,6
252,47,6,6
59,437,6,5
437,59,6,5
73,486,6,5
486,73,6,5
86,434,6,5
434,86,6,5
89,495,6,6
495,89,6,6
90,267,6,5
267,90,6,5
131,169,6,6
169,131,6,6
170,340,6,6
340,170,6,6
208,436,6,5
436,208,6,5
241,344,6,4
344,241,6,4
250,386,6,5
386,250,6,5
302,415,6,6
415,302,6,6
318,439,6,7
439,318,6,7
371,488,6,6
488,371,6,6
413,491,6,5
491,413,6,5
9,359,7,6
359,9,7,6
14,365,7,6
365,14,7,6
20,462,7,7
462,20,7,7
26,364,7,6
364,26,7,6
31,375,7,5
375,31,7,5
32,287,7,6
287,32,7,6
51,373,7,6
373,51,7,6
70,337,7,7
337,70,7,7
71,88,7,7
88,71,7,7
86,214,7,5
214,86,7,5
97,140,7,6
140,97,7,6
101,287,7,6
287,101,7,6
103,310,7,7
310,103,7,7
106,304,7,8
304,106,7,8
131,424,7,8
424,131,7,8
144,428,7,7
428,144,7,7
147,422,7,6
422,147,7,6
167,365,7,6
365,167,7,6
173,368,7,6
368,173,7,6
191,493,7,5
493,191,7,5
192,254,7,7
254,192,7,7
199,491,7,6
491,199,7,6
213,424,7,7
424,213,7,7
221,257,7,6
257,221,7,6
238,377,7,7
377,238,7,7
256,467,7,6
467,256,7,6
256,496,7,6
496,256,7,6
291,312,7,7
312,291,7,7
296,439,7,6
439,296,7,6
302,466,7,5
466,302,7,5
308,364,7,6
364,308,7,6
353,356,7,6
356,353,7,6
378,462,7,6
462,378,7,6
386,405,7,6
405,386,7,6
5,66,8,6
66,5,8,6
13,82,8,7
82,13,8,7
64,141,8,7
141,64,8,7
116,263,8,6
263,116,8,6
124,341,8,7
341,124,8,7
133,265,8,7
265,133,8,7
150,495,8,8
495,150,8,8
159,402,8,7
402,159,8,7
173,359,8,6
359,173,8,6
186,381,8,8
381,186,8,8
188,387,8,7
387,188,8,7
199,286,8,8
286,199,8,8
200,296,8,7
296,200,8,7
235,412,8,7
412,235,8,7
289,346,8,6
