500,1466
fromId,toId,d,c1
27,45,1,1
45,27,1,1
29,233,1,1
233,29,1,1
189,406,1,1
406,189,1,1
6,414,2,1
414,6,2,1
22,162,2,1
162,22,2,1
41,409,2,1
409,41,2,1
69,197,2,2
197,69,2,2
74,429,2,2
429,74,2,2
118,129,2,2
129,118,2,2
149,323,2,1
323,149,2,1
154,213,2,1
213,154,2,1
380,381,2,2
381,380,2,2
22,77,3,2
77,22,3,2
22,346,3,2
346,22,3,2
23,234,3,2
234,23,3,2
39,215,3,3
215,39,3,3
54,312,3,2
312,54,3,2
111,164,3,3
164,111,3,3
113,377,3,3
377,113,3,3
152,211,3,3
211,152,3,3
264,319,3,2
319,264,3,2
264,376,3,3
376,264,3,3
291,482,3,2
482,291,3,2
351,376,3,3
376,351,3,3
1,308,4,3
308,1,4,3
22,330,4,4
330,22,4,4
52,354,4,3
354,52,4,3
56,199,4,4
199,56,4,4
63,493,4,3
493,63,4,3
64,440,4,3
440,64,4,3
87,484,4,3
484,87,4,3
160,194,4,4
194,160,4,4
170,332,4,4
332,170,4,4
187,475,4,4
475,187,4,4
200,436,4,3
436,200,4,3
201,409,4,4
409,201,4,4
258,359,4,4
359,258,4,4
273,310,4,5
310,273,4,5
280,399,4,3
399,280,4,3
364,417,4,4
417,364,4,4
393,480,4,4
480,393,4,4
402,479,4,4
479,402,4,4
425,468,4,3
468,425,4,3
457,473,4,3
473,457,4,3
8,269,5,4
269,8,5,4
26,329,5,5
329,26,5,5
33,177,5,5
177,33,5,5
48,332,5,6
332,48,5,6
51,488,5,5
488,51,5,5
58,157,5,4
157,58,5,4
61,89,5,5
89,61,5,5
70,435,5,4
435,70,5,4
72,297,5,5
297,72,5,5
76,280,5,4
280,76,5,4
82,401,5,4
401,82,5,4
85,145,5,5
145,85,5,5
89,257,5,5
257,89,5,5
92,293,5,4
293,92,5,4
93,420,5,6
420,93,5,6
98,348,5,4
348,98,5,4
105,119,5,4
119,105,5,4
114,374,5,4
374,114,5,4
143,188,5,5
188,143,5,5
145,471,5,5
471,145,5,5
159,445,5,4
445,159,5,4
193,316,5,5
316,193,5,5
285,396,5,4
396,285,5,4
290,494,5,4
494,290,5,4
306,359,5,4
359,306,5,4
310,331,5,5
331,310,5,5
339,438,5,5
438,339,5,5
447,449,5,5
449,447,5,5
18,150,6,6
150,18,6,6
21,210,6,6
210,21,6,6
27,57,6,7
57,27,6,7
36,318,6,5
318,36,6,5
51,389,6,5
389,51,6,5
76,290,6,6
290,76,6,6
99,160,6,7
160,99,6,7
133,228,6,6
228,133,6,6
152,210,6,6
210,152,6,6
168,304,6,6
304,168,6,6
172,370,6,6
370,172,6,6
186,497,6,6
497,186,6,6
189,477,6,6
477,189,6,6
201,457,6,6
457,201,6,6
227,347,6,6
347,227,6,6
238,399,6,5
399,238,6,5
245,452,6,7
452,245,6,7
271,478,6,5
478,271,6,5
273,415,6,6
415,273,6,6
274,333,6,6
333,274,6,6
313,357,6,7
357,313,6,7
334,356,6,6
356,334,6,6
335,488,6,6
488,335,6,6
370,392,6,6
392,370,6,6
383,451,6,6
451,383,6,6
5,265,7,7
265,5,7,7
11,154,7,6
154,11,7,6
13,125,7,5
125,13,7,5
23,325,7,7
325,23,7,7
70,437,7,6
437,70,7,6
72,368,7,6
368,72,7,6
102,387,7,7
387,102,7,7
108,404,7,5
404,108,7,5
128,402,7,7
402,128,7,7
138,308,7,6
308,138,7,6
156,354,7,7
354,156,7,7
178,495,7,8
495,178,7,8
186,387,7,7
387,186,7,7
191,385,7,6
385,191,7,6
202,252,7,8
252,202,7,8
275,289,7,7
289,275,7,7
297,441,7,8
441,297,7,8
335,431,7,6
431,335,7,6
364,478,7,7
478,364,7,7
7,83,8,8
83,7,8,8
25,155,8,8
155,25,8,8
31,206,8,7
206,31,8,7
33,415,8,7
415,33,8,7
34,184,8,6
184,34,8,6
40,390,8,7
390,40,8,7
43,454,8,8
454,43,8,8
44,143,8,8
143,44,8,8
44,239,8,8
239,44,8,8
47,99,8,8
99,47,8,8
55,259,8,8
259,55,8,8
75,177,8,8
177,75,8,8
94,344,8,7
344,94,8,7
95,206,8,7
206,95,8,7
109,334,8,8
334,109,8,8
119,239,8,7
239,119,8,7
126,223,8,8
223,126,8,8
128,387,8,8
387,128,8,8
136,254,8,7
254,136,8,7
151,240,8,8
240,151,8,8
154,249,8,6
249,154,8,6
163,393,8,7
393,163,8,7
167,191,8,7
191,167,8,7
170,447,8,7
447,170,8,7
171,276,8,7
276,171,8,7
205,499,8,8
499,205,8,8
218,309,8,9
309,218,8,9
220,447,8,7
447,220,8,7
232,380,8,7
380,232,8,7
234,363,8,8
363,234,8,8
243,456,8,7
456,243,8,7
269,435,8,7
435,269,8,7
308,324,8,7
324,308,8,7
372,494,8,8
