500,1488
fromId,toId,d,c1
102,150,1,1
150,102,1,1
116,140,1,1
140,116,1,1
1,268,2,1
268,1,2,1
17,92,2,1
92,17,2,1
23,487,2,2
487,23,2,2
27,135,2,1
135,27,2,1
115,225,2,1
225,115,2,1
129,414,2,1
414,129,2,1
172,357,2,1
357,172,2,1
176,411,2,1
411,176,2,1
195,430,2,2
430,195,2,2
273,385,2,2
385,273,2,2
280,320,2,1
320,280,2,1
435,471,2,1
471,435,2,1
36,148,3,3
148,36,3,3
46,297,3,3
297,46,3,3
55,434,3,3
434,55,3,3
72,371,3,2
371,72,3,2
84,262,3,3
262,84,3,3
108,153,3,3
153,108,3,3
111,206,3,3
206,111,3,3
149,426,3,3
426,149,3,3
152,352,3,2
352,152,3,2
154,254,3,2
254,154,3,2
206,339,3,2
339,206,3,2
242,244,3,3
244,242,3,3
281,435,3,2
435,281,3,2
430,480,3,3
480,430,3,3
489,494,3,3
494,489,3,3
15,113,4,4
113,15,4,4
19,282,4,4
282,19,4,4
38,356,4,4
356,38,4,4
44,285,4,4
285,44,4,4
49,204,4,3
204,49,4,3
50,427,4,4
427,50,4,4
54,255,4,4
255,54,4,4
193,414,4,4
414,193,4,4
200,243,4,3
243,200,4,3
222,343,4,3
343,222,4,3
327,361,4,3
361,327,4,3
346,420,4,3
420,346,4,3
0,181,5,6
181,0,5,6
10,123,5,4
123,10,5,4
21,299,5,4
299,21,5,4
52,256,5,5
256,52,5,5
58,297,5,5
297,58,5,5
96,402,5,5
402,96,5,5
124,170,5,4
170,124,5,4
128,358,5,5
358,128,5,5
136,369,5,4
369,136,5,4
138,169,5,5
169,138,5,5
146,463,5,5
463,146,5,5
153,307,5,5
307,153,5,5
161,450,5,5
450,161,5,5
182,277,5,4
277,182,5,4
187,370,5,5
370,187,5,5
189,308,5,5
308,189,5,5
208,387,5,4
387,208,5,4
210,376,5,4
376,210,5,4
243,323,5,5
323,243,5,5
251,318,5,5
318,251,5,5
294,349,5,4
349,294,5,4
296,320,5,4
320,296,5,4
304,489,5,4
489,304,5,4
7,470,6,4
470,7,6,4
8,124,6,7
124,8,6,7
18,253,6,5
253,18,6,5
19,454,6,5
454,19,6,5
20,467,6,6
467,20,6,6
23,272,6,5
272,23,6,5
47,167,6,5
167,47,6,5
53,58,6,5
58,53,6,5
73,401,6,5
401,73,6,5
75,209,6,5
209,75,6,5
85,171,6,6
171,85,6,6
94,473,6,5
473,94,6,5
96,421,6,7
421,96,6,7
103,271,6,5
271,103,6,5
107,212,6,6
212,107,6,6
108,427,6,6
427,108,6,6
117,266,6,5
266,117,6,5
138,329,6,7
329,138,6,7
182,419,6,7
419,182,6,7
185,235,6,5
235,185,6,5
209,390,6,5
390,209,6,5
216,299,6,5
299,216,6,5
236,298,6,5
298,236,6,5
266,407,6,6
407,266,6,6
288,431,6,5
431,288,6,5
340,401,6,6
401,340,6,6
439,442,6,6
442,439,6,6
8,205,7,8
205,8,7,8
12,492,7,6
492,12,7,6
26,248,7,6
248,26,7,6
32,484,7,5
484,32,7,5
36,104,7,6
104,36,7,6
67,297,7,5
297,67,7,5
105,286,7,7
286,105,7,7
127,263,7,7
263,127,7,7
139,341,7,6
341,139,7,6
139,347,7,5
347,139,7,5
146,400,7,6
400,146,7,6
147,258,7,6
258,147,7,6
161,249,7,7
249,161,7,7
162,491,7,7
491,162,7,7
164,236,7,6
236,164,7,6
171,321,7,6
321,171,7,6
182,385,7,6
385,182,7,6
214,468,7,6
468,214,7,6
215,276,7,6
276,215,7,6
223,224,7,6
224,223,7,6
224,254,7,6
254,224,7,6
246,418,7,8
418,246,7,8
275,362,7,6
362,275,7,6
279,412,7,7
412,279,7,7
283,395,7,5
395,283,7,5
284,492,7,7
492,284,7,7
305,316,7,6
316,305,7,6
307,342,7,6
342,307,7,6
342,448,7,6
448,342,7,6
378,481,7,6
481,378,7,6
381,490,7,7
490,381,7,7
409,467,7,7
467,409,7,7
4,72,8,7
72,4,8,7
10,340,8,9
340,10,8,9
21,458,8,8
458,21,8,8
29,462,8,6
462,29,8,6
43,388,8,6
388,43,8,6
48,453,8,7
453,48,8,7
50,347,8,8
347,50,8,8
56,328,8,7
328,56,8,7
64,420,8,7
420,64,8,7
72,376,8,9
376,72,8,9
78,287,8,8
287,78,8,8
79,260,8,9
260,79,8,9
99,193,8,7
193,99,8,7
128,261,8,8
261,128,8,8
136,239,8,8
239,136,8,8
154,211,8,10
211,154,8,10
180,477,8,9
477,180,8,9
191,458,8,8
458,191,8,8
194,319,8,8
319,194,8,8
220,246,8,7
246,220,8,7
234,359,8,8
359,234,8,8
264,302,8,8
302,264,8,8
296,365,8,8
365,296,8,8
305,348,8,7
348,305,8,7
324,345,8,8
345,324,8,8
363,474,8,8
474,363,8,8
410,417,8,6
417,410,8,6
445,465,8,8
465,445,8,8
448,455,8,7
455,448,8,7
0,499,9,9
499,0,9,9
30,380,9,8
380,30,9,8
42,70,9,9
70,42,9,9
45,202,9,10
202,45,9,10
59,174,9,10
174,59,9,10
63,183,9,6
183,63,9,6
70,490,9,8
490,70,9,8
77,179,9,8
179,77,9,8
77,386,9,8
386,77,9,8
78,498,9,8
498,78,9,8
86,382,9,9
382,86,9,9
113,383,9,7
383,113,9,7
133,365,9,8
365,133,9,8
149,261,9,9
261,149,9,9
178,234,9,8
234,178,9,8
208,495,9,8
495,208,9,8
325,338,9,9
338,325,9,9
335,341,9,9
341,335,9,9
389,391,9,8
391,389,9,8
453,495,9,9
495,453,9,9
5,34,10,10
34,5,10,10
17,137,10,9
137,17,10,9
35,455,10,10
455,35,10,10
37,196,10,10
196,37,10,10
55,399,10,10
399,55,10,10
60,412,10,11
412,60,10,11
71,442,10,10
442,71,10,10
74,294,10,9
294,74,10,9
81,363,10,8
363,81,10,8
86,449,10,10
449,86,10,10
91,262,10,10
262,91,10,10
94,469,10,9
469,94,10,9
97,157,10,10
157,97,10,10
100,291,10,9
291,100,10,9
122,174,10,9
174,122,10,9
126,181,10,9
181,126,10,9
141,321,10,6
321,141,10,6
143,191,10,11
191,143,10,11
161,479,10,8
479,161,10,8
173,475,10,11
475,173,10,11
197,324,10,8
324,197,10,8
210,313,10,8
313,210,10,8
211,458,10,10
458,211,10,10
239,291,10,8
291,239,10,8
259,409,10,10
409,259,10,10
298,343,10,10
343,298,10,10
338,354,10,10
354,338,10,10
448,478,10,9
478,448,10,9
472,483,10,8
483,472,10,8
1,196,11,11
196,1,11,11
2,279,11,11
279,2,11,11
16,216,11,10
216,16,11,10
32,276,11,11
276,32,11,11
37,268,11,11
268,37,11,11
39,360,11,11
360,39,11,11
41,122,11,10
122,41,11,10
41,135,11,12
135,41,11,12
44,366,11,11
366,44,11,11
66,478,11,11
478,66,11,11
73,303,11,12
303,73,11,12
74,443,11,11
443,74,11,11
79,476,11,10
476,79,11,10
101,259,11,9
259,101,11,9
103,128,11,11
128,103,11,11
110,286,11,11
286,110,11,11
116,321,11,8
321,116,11,8
116,488,11,11
488,116,11,11
116,499,11,9
499,116,11,9
121,491,11,11
491,121,11,11
139,427,11,11
427,139,11,11
146,228,11,11
228,146,11,11
151,152,11,10
152,151,11,10
160,270,11,9
270,160,11,9
181,200,11,10
200,181,11,10
192,274,11,11
274,192,11,11
217,396,11,12
396,217,11,12
224,269,11,10
269,224,11,10
234,339,11,12
339,234,11,12
251,330,11,11
330,251,11,11
304,398,11,11
398,304,11,11
310,315,11,11
315,310,11,11
312,379,11,8
379,312,11,8
330,487,11,14
487,330,11,14
355,471,11,9
471,355,11,9
404,444,11,8
444,404,11,8
422,423,11,11
423,422,11,11
4,210,12,11
210,4,12,11
4,329,12,10
329,4,12,10
8,188,12,14
188,8,12,14
12,312,12,11
312,12,12,11
19,361,12,11
361,19,12,11
20,252,12,15
252,20,12,15
34,69,12,13
69,34,12,13
38,161,12,11
161,38,12,11
42,453,12,9
453,42,12,9
52,112,12,13
112,52,12,13
66,419,12,10
419,66,12,10
69,250,12,12
250,69,12,12
83,402,12,12
402,83,12,12
85,488,12,12
488,85,12,12
87,293,12,11
293,87,12,11
89,326,12,10
326,89,12,10
107,237,12,14
237,107,12,14
132,186,12,12
186,132,12,12
137,385,12,12
385,137,12,12
142,165,12,11
165,142,12,11
168,304,12,10
304,168,12,10
170,265,12,14
265,170,12,14
175,482,12,12
482,175,12,12
190,387,12,11
387,190,12,11
203,307,12,12
307,203,12,12
212,292,12,11
292,212,12,11
227,364,12,12
364,227,12,12
258,303,12,10
303,258,12,10
278,446,12,11
446,278,12,11
306,328,12,14
328,306,12,14
309,410,12,13
410,309,12,13
350,484,12,12
484,350,12,12
411,487,12,12
487,411,12,12
25,305,13,14
305,25,13,14
32,390,13,14
390,32,13,14
46,51,13,11
51,46,13,11
50,203,13,12
203,50,13,12
59,481,13,14
481,59,13,14
64,364,13,13
364,64,13,13
74,366,13,15
366,74,13,15
80,371,13,13
371,80,13,13
86,355,13,13
355,86,13,13
88,317,13,14
317,88,13,14
91,281,13,13
281,91,13,13
102,184,13,13
184,102,13,13
107,464,13,12
464,107,13,12
113,416,13,16
416,113,13,16
119,287,13,11
287,119,13,11
134,231,13,14
231,134,13,14
147,401,13,12
401,147,13,12
149,247,13,12
247,149,13,12
166,305,13,13
305,166,13,13
176,330,13,12
330,176,13,12
178,206,13,14
206,178,13,14
186,275,13,14
275,186,13,14
190,265,13,12
265,190,13,12
207,213,13,13
213,207,13,13
210,322,13,12
322,210,13,12
215,350,13,13
350,215,13,13
216,246,13,12
246,216,13,12
220,390,13,14
390,220,13,14
244,247,13,11
247,244,13,11
250,251,13,11
251,250,13,11
267,428,13,11
428,267,13,11
284,312,13,14
312,284,13,14
311,386,13,13
386,311,13,13
318,367,13,12
367,318,13,12
331,460,13,11
460,331,13,11
344,380,13,13
380,344,13,13
344,483,13,12
483,344,13,12
368,402,13,14
402,368,13,14
394,431,13,11
431,394,13,11
397,498,13,15
498,397,13,15
459,461,13,14
461,459,13,14
4,125,14,13
125,4,14,13
9,415,14,13
415,9,14,13
11,86,14,12
86,11,14,12
14,377,14,17
377,14,14,17
16,224,14,17
224,16,14,17
54,337,14,13
337,54,14,13
57,97,14,14
97,57,14,14
61,151,14,13
151,61,14,13
79,423,14,14
423,79,14,14
98,163,14,14
163,98,14,14
100,173,14,14
173,100,14,14
118,185,14,14
185,118,14,14
123,344,14,17
344,123,14,17
125,312,14,15
312,125,14,15
133,143,14,15
143,133,14,15
144,167,14,14
167,144,14,14
155,479,14,11
479,155,14,11
176,482,14,14
482,176,14,14
177,315,14,13
315,177,14,13
228,377,14,12
377,228,14,12
263,443,14,12
443,263,14,12
267,422,14,13
422,267,14,13
292,424,14,14
424,292,14,14
314,384,14,12
384,314,14,12
325,447,14,11
447,325,14,11
358,394,14,14
394,358,14,14
360,438,14,14
438,360,14,14
373,434,14,12
434,373,14,12
395,405,14,15
405,395,14,15
398,421,14,14
421,398,14,14
438,447,14,15
447,438,14,15
2,381,15,16
381,2,15,16
5,123,15,13
123,5,15,13
14,29,15,18
29,14,15,18
14,400,15,15
400,14,15,15
17,235,15,14
235,17,15,14
