250,724
fromId,toId,d,u1
1,72,1,1
72,1,1,1
179,211,1,1
211,179,1,1
107,182,2,4
182,107,2,4
118,226,2,4
226,118,2,4
18,174,3,4
174,18,3,4
57,167,3,6
167,57,3,6
83,134,3,1
134,83,3,1
112,120,3,1
120,112,3,1
13,205,4,6
205,13,4,6
45,212,4,4
212,45,4,4
50,102,4,1
102,50,4,1
68,249,4,2
249,68,4,2
98,118,4,3
118,98,4,3
99,141,4,7
141,99,4,7
3,109,5,2
109,3,5,2
11,183,5,9
183,11,5,9
22,167,5,3
167,22,5,3
30,109,5,8
109,30,5,8
36,140,5,6
140,36,5,6
63,243,5,8
243,63,5,8
68,94,5,5
94,68,5,5
71,210,5,7
210,71,5,7
82,243,5,3
243,82,5,3
151,206,5,1
206,151,5,1
7,12,6,8
12,7,6,8
9,52,6,11
52,9,6,11
18,79,6,2
79,18,6,2
27,139,6,6
139,27,6,6
29,127,6,10
127,29,6,10
30,206,6,8
206,30,6,8
46,180,6,12
180,46,6,12
47,204,6,9
204,47,6,9
56,158,6,3
158,56,6,3
73,116,6,12
116,73,6,12
80,187,6,8
187,80,6,8
89,214,6,9
214,89,6,9
91,192,6,7
192,91,6,7
94,103,6,1
103,94,6,1
110,115,6,4
115,110,6,4
122,225,6,8
225,122,6,8
189,218,6,4
218,189,6,4
2,172,7,6
172,2,7,6
19,121,7,5
121,19,7,5
26,169,7,8
169,26,7,8
33,163,7,10
163,33,7,10
41,56,7,11
56,41,7,11
51,221,7,4
221,51,7,4
53,126,7,13
126,53,7,13
67,161,7,8
161,67,7,8
90,162,7,6
162,90,7,6
92,197,7,12
197,92,7,12
106,128,7,2
128,106,7,2
106,204,7,13
204,106,7,13
109,151,7,1
151,109,7,1
124,184,7,8
184,124,7,8
132,211,7,4
211,132,7,4
133,166,7,4
166,133,7,4
179,209,7,6
209,179,7,6
3,63,8,16
63,3,8,16
6,61,8,16
61,6,8,16
7,42,8,13
42,7,8,13
8,196,8,7
196,8,8,7
15,226,8,12
226,15,8,12
65,153,8,16
153,65,8,16
80,218,8,13
218,80,8,13
95,98,8,1
98,95,8,1
100,147,8,12
147,100,8,12
103,249,8,12
249,103,8,12
125,145,8,2
145,125,8,2
131,149,8,4
149,131,8,4
152,214,8,11
214,152,8,11
153,158,8,11
158,153,8,11
160,190,8,3
190,160,8,3
174,231,8,13
231,174,8,13
191,235,8,6
235,191,8,6
197,203,8,9
203,197,8,9
11,186,9,17
186,11,9,17
27,239,9,18
239,27,9,18
39,183,9,5
183,39,9,5
43,149,9,7
149,43,9,7
60,123,9,15
123,60,9,15
74,222,9,10
222,74,9,10
75,159,9,16
159,75,9,16
77,136,9,16
136,77,9,16
92,119,9,9
119,92,9,9
142,246,9,6
246,142,9,6
148,207,9,4
207,148,9,4
164,229,9,5
229,164,9,5
181,220,9,5
220,181,9,5
217,247,9,14
247,217,9,14
2,111,10,10
111,2,10,10
15,95,10,2
95,15,10,2
17,235,10,17
235,17,10,17
26,234,10,9
234,26,10,9
29,78,10,13
78,29,10,13
55,187,10,4
187,55,10,4
62,97,10,9
97,62,10,9
73,104,10,14
104,73,10,14
76,84,10,1
84,76,10,1
86,219,10,10
219,86,10,10
93,199,10,12
199,93,10,12
100,116,10,18
116,100,10,18
108,152,10,11
152,108,10,11
110,190,10,10
190,110,10,10
115,162,10,8
162,115,10,8
122,135,10,5
135,122,10,5
141,216,10,3
216,141,10,3
176,189,10,8
189,176,10,8
178,236,10,9
236,178,10,9
196,198,10,10
198,196,10,10
0,40,11,15
40,0,11,15
4,249,11,21
249,4,11,21
10,82,11,5
82,10,11,5
16,177,11,7
177,16,11,7
16,244,11,12
244,16,11,12
23,177,11,17
177,23,11,17
24,237,11,19
237,24,11,19
48,122,11,18
122,48,11,18
54,82,11,19
82,54,11,19
65,156,11,1
156,65,11,1
97,186,11,1
186,97,11,1
125,188,11,20
188,125,11,20
146,236,11,20
236,146,11,20
154,224,11,13
224,154,11,13
166,210,11,18
210,166,11,18
182,223,11,17
223,182,11,17
0,13,12,18
13,0,12,18
0,132,12,10
132,0,12,10
9,232,12,14
232,9,12,14
10,157,12,24
157,10,12,24
16,43,12,17
43,16,12,17
23,69,12,11
69,23,12,11
25,88,12,19
88,25,12,19
30,243,12,19
243,30,12,19
36,135,12,6
135,36,12,6
39,120,12,14
120,39,12,14
46,153,12,21
153,46,12,21
66,137,12,7
137,66,12,7
70,85,12,10
85,70,12,10
101,207,12,4
207,101,12,4
112,134,12,23
134,112,12,23
230,248,12,8
248,230,12,8
14,200,13,26
200,14,13,26
20,114,13,15
114,20,13,15
22,89,13,6
89,22,13,6
23,47,13,8
47,23,13,8
27,70,13,16
70,27,13,16
31,105,13,24
105,31,13,24
39,86,13,20
86,39,13,20
40,216,13,25
216,40,13,25
44,170,13,24
170,44,13,24
45,52,13,7
52,45,13,7
47,149,13,21
149,47,13,21
56,156,13,5
156,56,13,5
59,194,13,25
194,59,13,25
71,91,13,12
91,71,13,12
87,121,13,21
121,87,13,21
96,116,13,10
116,96,13,10
97,178,13,7
178,97,13,7
102,233,13,3
233,102,13,3
134,219,13,21
219,134,13,21
138,236,13,4
236,138,13,4
160,238,13,8
238,160,13,8
231,234,13,17
234,231,13,17
232,241,13,10
241,232,13,10
1,206,14,13
206,1,14,13
5,174,14,21
174,5,14,21
25,58,14,17
58,25,14,17
34,217,14,6
217,34,14,6
57,175,14,5
175,57,14,5
95,182,14,22
182,95,14,22
132,245,14,27
245,132,14,27
146,164,14,5
164,146,14,5
171,200,14,20
200,171,14,20
179,205,14,14
205,179,14,14
191,212,14,20
212,191,14,20
221,223,14,17
223,221,14,17
4,213,15,17
213,4,15,17
7,41,15,26
41,7,15,26
14,163,15,11
163,14,15,11
35,121,15,12
121,35,15,12
51,131,15,6
131,51,15,6
56,126,15,4
126,56,15,4
69,130,15,17
130,69,15,17
76,215,15,24
215,76,15,24
94,201,15,14
201,94,15,14
130,195,15,19
195,130,15,19
173,242,15,1
242,173,15,1
176,209,15,5
209,176,15,5
176,245,15,20
245,176,15,20
178,227,15,25
227,178,15,25
4,212,16,5
212,4,16,5
20,222,16,8
222,20,16,8
28,86,16,1
86,28,16,1
30,72,16,13
72,30,16,13
35,57,16,32
57,35,16,32
55,60,16,18
60,55,16,18
65,180,16,5
180,65,16,5
67,96,16,3
96,67,16,3
72,84,16,22
84,72,16,22
76,150,16,10
150,76,16,10
77,125,16,15
125,77,16,15
90,190,16,30
190,90,16,30
155,170,16,16
170,155,16,16
191,249,16,21
249,191,16,21
193,229,16,17
229,193,16,17
13,99,17,28
99,13,17,28
49,87,17,26
87,49,17,26
49,101,17,1
101,49,17,1
50,139,17,22
139,50,17,22
58,128,17,2
128,58,17,2
79,142,17,18
142,79,17,18
90,203,17,8
203,90,17,8
119,234,17,32
234,119,17,32
148,188,17,32
188,148,17,32
202,247,17,27
247,202,17,27
15,21,18,26
21,15,18,26
15,244,18,19
244,15,18,19
32,49,18,13
49,32,18,13
54,215,18,33
215,54,18,33
75,230,18,18
230,75,18,18
90,144,18,16
144,90,18,16
114,168,18,28
168,114,18,28
124,217,18,17
217,124,18,17
129,147,18,24
147,129,18,24
208,231,18,35
231,208,18,35
228,229,18,33
229,228,18,33
8,137,19,8
137,8,19,8
16,47,19,38
47,16,19,38
20,129,19,27
129,20,19,27
36,157,19,2
157,36,19,2
57,214,19,23
214,57,19,23
59,145,19,19
145,59,19,19
81,89,19,6
89,81,19,6
81,235,19,5
235,81,19,5
104,199,19,12
199,104,19,12
136,165,19,14
165,136,19,14
152,175,19,20
175,152,19,20
171,193,19,19
193,171,19,19
180,185,19,12
185,180,19,12
227,228,19,18
228,227,19,18
12,181,20,6
181,12,20,6
31,232,20,28
232,31,20,28
40,245,20,35
245,40,20,35
54,72,20,36
72,54,20,36
70,105,20,35
105,70,20,35
78,101,20,23
101,78,20,23
83,185,20,36
185,83,20,36
85,232,20,19
232,85,20,19
87,207,20,8
207,87,20,8
91,199,20,2
199,91,20,2
131,224,20,18
224,131,20,18
172,233,20,2
233,172,20,2
5,26,21,24
26,5,21,24
5,222,21,40
222,5,21,40
14,111,21,5
111,14,21,5
19,242,21,29
242,19,21,29
32,238,21,34
238,32,21,34
53,181,21,33
181,53,21,33
93,147,21,42
147,93,21,42
117,155,21,41
155,117,21,41
156,218,21,10
218,156,21,10
213,241,21,3
241,213,21,3
5,129,22,41
129,5,22,41
17,248,22,19
248,17,22,19
24,67,22,18
67,24,22,18
60,65,22,9
65,60,22,9
74,240,22,34
240,74,22,34
92,169,22,38
169,92,22,38
93,114,22,37
114,93,22,37
100,199,22,35
199,100,22,35
123,180,22,6
180,123,22,6
184,202,22,37
202,184,22,37
223,244,22,4
244,223,22,4
13,66,23,4
66,13,23,4
38,165,23,28
165,38,23,28
77,207,23,35
207,77,23,35
88,241,23,8
241,88,23,8
144,215,23,41
215,144,23,41
1,220,24,16
220,1,24,16
11,236,24,26
236,11,24,26
28,98,24,46
98,28,24,46
29,44,24,1
44,29,24,1
31,58,24,41
58,31,24,41
32,127,24,28
127,32,24,28
33,154,24,34
154,33,24,34
48,196,24,28
196,48,24,28
58,154,24,34
154,58,24,34
71,168,24,21
168,71,24,21
86,138,24,4
138,86,24,4
113,159,24,9
159,113,24,9
133,143,24,11
143,133,24,11
161,246,24,44
246,161,24,44
201,242,24,26
242,201,24,26
32,240,25,44
240,32,25,44
64,198,25,4
198,64,25,4
74,169,25,21
169,74,25,21
99,137,25,14
137,99,25,14
107,138,25,13
138,107,25,13
119,140,25,27
140,119,25,27
136,175,25,22
175,136,25,22
3,225,26,5
225,3,26,5
6,8,26,26
8,6,26,26
37,237,26,28
237,37,26,28
42,209,26,24
209,42,26,24
92,157,26,33
157,92,26,33
143,168,26,3
168,143,26,3
150,177,26,34
177,150,26,34
163,224,26,42
224,163,26,42
21,181,27,48
181,21,27,48
42,156,27,19
156,42,27,19
44,143,27,15
143,44,27,15
237,246,27,13
246,237,27,13
33,239,28,28
239,33,28,28
61,99,28,54
99,61,28,54
63,122,28,7
122,63,28,7
128,130,28,51
130,128,28,51
21,150,29,24
150,21,29,24
50,184,30,47
184,50,30,47
53,118,30,56
118,53,30,56
66,225,30,12
225,66,30,12
85,202,30,21
202,85,30,21
52,202,31,39
202,52,31,39
74,160,31,35
160,74,31,35
105,154,31,27
154,105,31,27
25,195,32,36
195,25,32,36
140,208,32,47
208,140,32,47
117,194,33,52
194,117,33,52
135,198,33,46
198,135,33,46
12,206,34,1
206,12,34,1
22,201,34,3
201,22,34,3
37,142,34,33
142,37,34,33
37,64,35,8
64,37,35,8
108,113,35,21
113,108,35,21
113,248,36,70
248,113,36,70
167,242,36,5
242,167,36,5
42,151,37,64
151,42,37,64
35,77,39,31
77,35,39,31
38,59,39,3
59,38,39,3
83,158,39,6
158,83,39,6
108,165,39,37
165,108,39,37
169,190,39,33
190,169,39,33
78,145,40,59
145,78,40,59
115,173,40,18
173,115,40,18
129,246,40,22
246,129,40,22
164,221,40,20
221,164,40,20
173,195,40,25
195,173,40,25
34,230,41,54
230,34,41,54
49,173,41,11
173,49,41,11
53,219,42,8
219,53,42,8
54,197,42,36
197,54,42,36
27,111,43,58
111,27,43,58
69,215,44,75
215,69,44,75
247,248,48,37
248,247,48,37
51,171,52,48
171,51,52,48
103,195,52,96
195,103,52,96
144,195,53,17
195,144,53,17
3,205,55,72
205,3,55,72
114,127,55,42
127,114,55,42
135,142,56,93
142,135,56,93
59,170,58,72
170,59,58,72
111,228,73,28
228,111,73,28
