250,718
fromId,toId,d,u1
75,187,1,2
187,75,1,2
202,235,1,2
235,202,1,2
79,212,2,1
212,79,2,1
106,193,2,4
193,106,2,4
179,224,2,4
224,179,2,4
4,218,3,5
218,4,3,5
6,138,3,1
138,6,3,1
22,88,3,3
88,22,3,3
38,167,3,3
167,38,3,3
43,165,3,4
165,43,3,4
68,146,3,6
146,68,3,6
126,158,3,4
158,126,3,4
32,116,4,3
116,32,4,3
94,247,4,7
247,94,4,7
119,178,4,7
178,119,4,7
175,233,4,5
233,175,4,5
217,245,4,6
245,217,4,6
2,192,5,6
192,2,5,6
7,237,5,4
237,7,5,4
16,191,5,1
191,16,5,1
22,110,5,2
110,22,5,2
52,218,5,9
218,52,5,9
118,182,5,4
182,118,5,4
127,219,5,10
219,127,5,10
135,178,5,7
178,135,5,7
138,225,5,8
225,138,5,8
177,197,5,2
197,177,5,2
225,242,5,2
242,225,5,2
1,57,6,10
57,1,6,10
7,234,6,6
234,7,6,6
19,238,6,6
238,19,6,6
23,47,6,6
47,23,6,6
34,195,6,11
195,34,6,11
66,245,6,4
245,66,6,4
67,76,6,4
76,67,6,4
79,109,6,8
109,79,6,8
108,186,6,6
186,108,6,6
111,227,6,1
227,111,6,1
122,161,6,11
161,122,6,11
174,223,6,1
223,174,6,1
221,242,6,5
242,221,6,5
2,32,7,4
32,2,7,4
18,136,7,14
136,18,7,14
35,207,7,8
207,35,7,8
36,201,7,1
201,36,7,1
49,217,7,14
217,49,7,14
51,166,7,9
166,51,7,9
56,184,7,8
184,56,7,8
65,163,7,13
163,65,7,13
79,89,7,13
89,79,7,13
84,92,7,7
92,84,7,7
86,247,7,6
247,86,7,6
111,240,7,2
240,111,7,2
123,222,7,1
222,123,7,1
128,228,7,7
228,128,7,7
130,160,7,10
160,130,7,10
8,125,8,15
125,8,8,15
15,209,8,7
209,15,8,7
16,170,8,15
170,16,8,15
20,249,8,15
249,20,8,15
21,209,8,1
209,21,8,1
23,69,8,10
69,23,8,10
46,134,8,12
134,46,8,12
50,99,8,10
99,50,8,10
89,206,8,5
206,89,8,5
112,132,8,16
132,112,8,16
119,186,8,3
186,119,8,3
176,219,8,11
219,176,8,11
6,129,9,18
129,6,9,18
13,130,9,17
130,13,9,17
26,85,9,13
85,26,9,13
27,64,9,11
64,27,9,11
29,177,9,6
177,29,9,6
31,168,9,18
168,31,9,18
71,133,9,5
133,71,9,5
80,131,9,1
131,80,9,1
83,120,9,1
120,83,9,1
96,171,9,10
171,96,9,10
119,159,9,14
159,119,9,14
152,153,9,6
153,152,9,6
157,235,9,7
235,157,9,7
172,185,9,18
185,172,9,18
191,215,9,4
215,191,9,4
222,247,9,2
247,222,9,2
0,179,10,15
179,0,10,15
0,181,10,9
181,0,10,9
1,153,10,4
153,1,10,4
3,59,10,20
59,3,10,20
11,205,10,14
205,11,10,14
33,72,10,17
72,33,10,17
52,81,10,18
81,52,10,18
55,90,10,3
90,55,10,3
58,158,10,19
158,58,10,19
62,86,10,17
86,62,10,17
62,222,10,10
222,62,10,10
77,188,10,13
188,77,10,13
95,231,10,8
231,95,10,8
114,203,10,20
203,114,10,20
149,216,10,19
216,149,10,19
152,248,10,10
248,152,10,10
164,204,10,19
204,164,10,19
169,219,10,6
219,169,10,6
4,169,11,16
169,4,11,16
10,91,11,1
91,10,11,1
15,127,11,1
127,15,11,1
20,105,11,4
105,20,11,4
31,146,11,8
146,31,11,8
45,229,11,15
229,45,11,15
55,139,11,16
139,55,11,16
60,137,11,19
137,60,11,19
73,162,11,12
162,73,11,12
123,190,11,1
190,123,11,1
124,162,11,15
162,124,11,15
129,157,11,15
157,129,11,15
137,208,11,16
208,137,11,16
148,220,11,20
220,148,11,20
155,236,11,6
236,155,11,6
183,244,11,18
244,183,11,18
13,215,12,12
215,13,12,12
40,186,12,3
186,40,12,3
42,182,12,7
182,42,12,7
50,171,12,11
171,50,12,11
92,176,12,3
176,92,12,3
152,239,12,5
239,152,12,5
172,180,12,13
180,172,12,13
193,227,12,8
227,193,12,8
3,18,13,12
18,3,13,12
4,92,13,9
92,4,13,9
8,184,13,17
184,8,13,17
9,214,13,8
214,9,13,8
17,192,13,12
192,17,13,12
33,49,13,24
49,33,13,24
33,68,13,4
68,33,13,4
33,78,13,14
78,33,13,14
59,220,13,25
220,59,13,25
60,82,13,1
82,60,13,1
62,100,13,22
100,62,13,22
73,114,13,6
114,73,13,6
83,134,13,21
134,83,13,21
84,218,13,24
218,84,13,24
95,238,13,13
238,95,13,13
109,138,13,16
138,109,13,16
116,147,13,4
147,116,13,4
128,203,13,13
203,128,13,13
142,143,13,24
143,142,13,24
158,199,13,8
199,158,13,8
168,210,13,14
210,168,13,14
198,207,13,20
207,198,13,20
3,151,14,18
151,3,14,18
5,37,14,4
37,5,14,4
11,63,14,15
63,11,14,15
12,159,14,3
159,12,14,3
28,92,14,10
92,28,14,10
40,159,14,1
159,40,14,1
41,53,14,21
53,41,14,21
47,56,14,17
56,47,14,17
61,120,14,27
120,61,14,27
67,198,14,2
198,67,14,2
91,230,14,20
230,91,14,20
102,201,14,15
201,102,14,15
113,144,14,22
144,113,14,22
121,188,14,14
188,121,14,14
122,173,14,12
173,122,14,12
133,231,14,1
231,133,14,1
140,160,14,18
160,140,14,18
145,223,14,20
223,145,14,20
164,167,14,14
167,164,14,14
200,204,14,25
204,200,14,25
0,44,15,8
44,0,15,8
5,63,15,4
63,5,15,4
21,48,15,4
48,21,15,4
35,243,15,24
243,35,15,24
38,104,15,28
104,38,15,28
41,101,15,26
101,41,15,26
66,166,15,6
166,66,15,6
71,147,15,12
147,71,15,12
83,106,15,4
106,83,15,4
89,225,15,26
225,89,15,26
104,196,15,25
196,104,15,25
113,149,15,21
149,113,15,21
141,145,15,25
145,141,15,25
146,163,15,17
163,146,15,17
155,237,15,29
237,155,15,29
14,58,16,6
58,14,16,6
17,128,16,18
128,17,16,18
28,48,16,32
48,28,16,32
44,187,16,21
187,44,16,21
54,148,16,24
148,54,16,24
54,214,16,21
214,54,16,21
57,101,16,14
101,57,16,14
58,165,16,17
165,58,16,17
70,105,16,1
105,70,16,1
74,170,16,28
170,74,16,28
85,105,16,6
105,85,16,6
97,177,16,11
177,97,16,11
100,190,16,5
190,100,16,5
14,175,17,22
175,14,17,22
34,204,17,3
204,34,17,3
61,211,17,9
211,61,17,9
63,98,17,1
98,63,17,1
78,217,17,20
217,78,17,20
90,246,17,10
246,90,17,10
96,156,17,13
156,96,17,13
115,168,17,19
168,115,17,19
150,162,17,11
162,150,17,11
157,208,17,17
208,157,17,17
194,206,17,22
206,194,17,22
211,226,17,23
226,211,17,23
5,154,18,10
154,5,18,10
18,52,18,24
52,18,18,24
24,151,18,22
151,24,18,22
25,107,18,2
107,25,18,2
39,199,18,13
199,39,18,13
76,230,18,13
230,76,18,13
101,125,18,31
125,101,18,31
103,144,18,34
144,103,18,34
122,142,18,22
142,122,18,22
141,142,18,9
142,141,18,9
194,248,18,16
248,194,18,16
7,104,19,8
104,7,19,8
9,86,19,8
86,9,19,8
26,239,19,27
239,26,19,27
39,74,19,17
74,39,19,17
40,141,19,2
141,40,19,2
45,241,19,24
241,45,19,24
51,165,19,38
165,51,19,38
53,112,19,18
112,53,19,18
59,169,19,12
169,59,19,12
66,72,19,6
72,66,19,6
81,136,19,5
136,81,19,5
84,236,19,21
236,84,19,21
95,117,19,2
117,95,19,2
121,140,19,3
140,121,19,3
124,228,19,1
228,124,19,1
174,181,19,34
181,174,19,34
174,246,19,27
246,174,19,27
2,71,20,38
71,2,20,38
6,82,20,33
82,6,20,33
8,248,20,35
248,8,20,35
19,27,20,26
27,19,20,26
21,42,20,37
42,21,20,37
24,136,20,14
136,24,20,14
25,97,20,38
97,25,20,38
26,67,20,19
67,26,20,19
94,232,20,2
232,94,20,2
103,200,20,12
200,103,20,12
127,148,20,6
148,127,20,6
16,130,21,6
130,16,21,6
28,155,21,38
155,28,21,38
48,87,21,20
87,48,21,20
48,176,21,18
176,48,21,18
50,107,21,8
107,50,21,8
55,181,21,15
181,55,21,15
64,216,21,24
216,64,21,24
70,243,21,24
243,70,21,24
97,115,21,35
115,97,21,35
97,210,21,18
210,97,21,18
99,197,21,28
197,99,21,28
10,109,22,1
109,10,22,1
24,39,22,15
39,24,22,15
30,107,22,32
107,30,22,32
31,78,22,23
78,31,22,23
35,195,22,25
195,35,22,25
41,120,22,17
120,41,22,17
69,244,22,5
244,69,22,5
70,87,22,13
87,70,22,13
91,212,22,11
212,91,22,11
93,180,22,31
180,93,22,31
143,246,22,26
246,143,22,26
163,210,22,33
210,163,22,33
179,187,22,20
187,179,22,20
189,234,22,29
234,189,22,29
1,85,23,31
85,1,23,31
17,117,23,31
117,17,23,31
34,144,23,5
144,34,23,5
60,238,23,6
238,60,23,6
93,173,23,38
173,93,23,38
118,193,23,18
193,118,23,18
139,150,23,24
150,139,23,24
167,241,23,31
241,167,23,31
189,229,23,29
229,189,23,29
235,242,23,4
242,235,23,4
36,208,24,44
208,36,24,44
44,55,24,28
55,44,24,28
44,114,24,22
114,44,24,22
63,240,24,21
240,63,24,21
65,140,24,30
140,65,24,30
77,135,24,12
135,77,24,12
154,214,24,40
214,154,24,40
160,229,24,44
229,160,24,44
196,243,24,43
243,196,24,43
23,80,25,40
80,23,25,40
46,193,25,9
193,46,25,9
76,239,25,30
239,76,25,30
103,145,25,13
145,103,25,13
108,145,25,21
145,108,25,21
129,137,25,3
137,129,25,3
179,223,25,24
223,179,25,24
16,189,26,6
189,16,26,6
43,126,26,14
126,43,26,14
56,110,26,6
110,56,26,6
107,177,26,21
177,107,26,21
131,213,26,21
213,131,26,21
132,211,26,51
211,132,26,51
149,195,26,27
195,149,26,27
13,233,27,24
233,13,27,24
23,183,27,3
183,23,27,3
27,75,27,15
75,27,27,15
80,206,27,46
206,80,27,46
103,224,27,46
224,103,27,46
108,200,27,33
200,108,27,33
45,135,28,46
135,45,28,46
45,188,28,40
188,45,28,40
72,175,28,47
175,72,28,47
98,227,28,13
227,98,28,13
1,46,29,56
46,1,29,56
37,54,29,44
54,37,29,44
69,88,29,51
88,69,29,51
74,233,29,18
233,74,29,18
81,170,29,48
170,81,29,48
87,249,29,3
249,87,29,3
98,226,29,18
226,98,29,18
57,134,30,44
134,57,30,44
100,151,30,16
151,100,30,16
12,142,31,25
142,12,31,25
46,249,31,36
249,46,31,36
61,112,31,55
112,61,31,55
75,203,31,61
203,75,31,61
131,221,31,11
221,131,31,11
154,232,31,39
232,154,31,39
164,186,31,32
186,164,31,32
195,196,31,61
196,195,31,61
234,241,31,46
241,234,31,46
42,249,32,24
249,42,32,24
9,220,33,35
220,9,33,35
12,30,33,36
30,12,33,36
102,133,33,38
133,102,33,38
143,180,33,24
180,143,33,24
163,233,33,7
233,163,33,7
90,185,34,52
185,90,34,52
95,208,34,40
208,95,34,40
121,210,34,56
210,121,34,56
178,241,35,60
241,178,35,60
183,213,35,38
213,183,35,38
37,118,38,54
118,37,38,54
47,194,38,14
194,47,38,14
216,230,38,31
230,216,38,31
87,196,39,55
196,87,39,55
25,77,40,46
77,25,40,46
59,62,40,39
62,59,40,39
110,112,40,2
112,110,40,2
113,187,40,75
187,113,40,75
53,56,41,65
56,53,41,65
212,239,41,10
239,212,41,10
81,234,44,88
234,81,44,88
156,173,44,70
173,156,44,70
10,64,45,8
64,10,45,8
148,182,46,36
182,148,46,36
202,213,50,22
213,202,50,22
