250,732
fromId,toId,d,u1
66,158,2,3
158,66,2,3
170,238,2,4
238,170,2,4
0,24,3,3
24,0,3,3
3,108,3,3
108,3,3,3
31,53,3,1
53,31,3,1
147,189,3,3
189,147,3,3
162,193,3,5
193,162,3,5
164,169,3,6
169,164,3,6
8,28,4,6
28,8,4,6
28,141,4,7
141,28,4,7
50,213,4,2
213,50,4,2
57,126,4,4
126,57,4,4
73,90,4,7
90,73,4,7
86,166,4,2
166,86,4,2
96,232,4,4
232,96,4,4
99,135,4,1
135,99,4,1
112,236,4,3
236,112,4,3
113,229,4,3
229,113,4,3
145,168,4,1
168,145,4,1
178,191,4,5
191,178,4,5
194,226,4,2
226,194,4,2
5,224,5,9
224,5,5,9
21,133,5,4
133,21,5,4
51,121,5,1
121,51,5,1
54,242,5,3
242,54,5,3
56,125,5,5
125,56,5,5
57,69,5,6
69,57,5,6
197,206,5,8
206,197,5,8
198,230,5,7
230,198,5,7
217,223,5,9
223,217,5,9
8,136,6,3
136,8,6,3
10,212,6,3
212,10,6,3
17,233,6,11
233,17,6,11
34,194,6,6
194,34,6,6
35,246,6,6
246,35,6,6
39,60,6,6
60,39,6,6
61,185,6,9
185,61,6,9
65,144,6,6
144,65,6,6
67,74,6,1
74,67,6,1
72,145,6,7
145,72,6,7
86,87,6,11
87,86,6,11
117,124,6,7
124,117,6,7
156,246,6,2
246,156,6,2
7,161,7,11
161,7,7,11
8,188,7,11
188,8,7,11
9,245,7,6
245,9,7,6
11,154,7,12
154,11,7,12
13,152,7,9
152,13,7,9
14,44,7,10
44,14,7,10
15,135,7,4
135,15,7,4
17,187,7,8
187,17,7,8
23,211,7,6
211,23,7,6
26,212,7,4
212,26,7,4
50,95,7,12
95,50,7,12
91,190,7,2
190,91,7,2
98,168,7,7
168,98,7,7
104,123,7,2
123,104,7,2
109,115,7,11
115,109,7,11
119,123,7,11
123,119,7,11
178,209,7,13
209,178,7,13
188,239,7,7
239,188,7,7
4,30,8,12
30,4,8,12
9,213,8,11
213,9,8,11
9,244,8,16
244,9,8,16
15,230,8,9
230,15,8,9
25,163,8,14
163,25,8,14
27,161,8,15
161,27,8,15
39,139,8,2
139,39,8,2
46,157,8,14
157,46,8,14
48,68,8,8
68,48,8,8
59,220,8,6
220,59,8,6
122,242,8,6
242,122,8,6
146,186,8,6
186,146,8,6
148,247,8,1
247,148,8,1
165,238,8,6
238,165,8,6
0,177,9,17
177,0,9,17
29,154,9,2
154,29,9,2
42,183,9,9
183,42,9,9
50,176,9,14
176,50,9,14
55,65,9,3
65,55,9,3
82,182,9,16
182,82,9,16
103,244,9,13
244,103,9,13
120,221,9,5
221,120,9,5
136,239,9,10
239,136,9,10
141,196,9,12
196,141,9,12
165,195,9,2
195,165,9,2
6,14,10,10
14,6,10,10
7,36,10,13
36,7,10,13
17,185,10,13
185,17,10,13
30,81,10,8
81,30,10,8
43,203,10,17
203,43,10,17
44,131,10,15
131,44,10,15
44,220,10,7
220,44,10,7
45,76,10,1
76,45,10,1
45,213,10,2
213,45,10,2
52,107,10,6
107,52,10,6
59,200,10,17
200,59,10,17
88,225,10,11
225,88,10,11
96,112,10,2
112,96,10,2
114,172,10,12
172,114,10,12
121,169,10,20
169,121,10,20
127,177,10,9
177,127,10,9
191,202,10,15
202,191,10,15
192,224,10,11
224,192,10,11
216,237,10,4
237,216,10,4
5,187,11,3
187,5,11,3
34,88,11,1
88,34,11,1
36,208,11,3
208,36,11,3
43,132,11,15
132,43,11,15
49,221,11,15
221,49,11,15
58,229,11,18
229,58,11,18
62,163,11,15
163,62,11,15
93,114,11,18
114,93,11,18
97,108,11,2
108,97,11,2
102,110,11,18
110,102,11,18
129,197,11,2
197,129,11,2
137,180,11,21
180,137,11,21
143,166,11,2
166,143,11,2
156,215,11,6
215,156,11,6
160,210,11,17
210,160,11,17
170,237,11,9
237,170,11,9
201,203,11,11
203,201,11,11
3,103,12,6
103,3,12,6
5,171,12,21
171,5,12,21
11,53,12,3
53,11,12,3
12,64,12,1
64,12,12,1
12,151,12,14
151,12,12,14
19,186,12,9
186,19,12,9
22,235,12,20
235,22,12,20
29,184,12,9
184,29,12,9
41,151,12,6
151,41,12,6
59,64,12,14
64,59,12,14
63,181,12,16
181,63,12,16
76,196,12,21
196,76,12,21
94,181,12,15
181,94,12,15
117,241,12,12
241,117,12,12
130,199,12,3
199,130,12,3
140,184,12,13
184,140,12,13
146,156,12,19
156,146,12,19
147,247,12,19
247,147,12,19
149,173,12,22
173,149,12,22
162,184,12,5
184,162,12,5
3,245,13,13
245,3,13,13
25,178,13,16
178,25,13,16
27,208,13,23
208,27,13,23
31,193,13,24
193,31,13,24
41,205,13,12
205,41,13,12
73,122,13,26
122,73,13,26
79,222,13,9
222,79,13,9
80,94,13,11
94,80,13,11
85,157,13,26
157,85,13,26
92,125,13,13
125,92,13,13
92,241,13,9
241,92,13,9
97,174,13,18
174,97,13,18
102,228,13,21
228,102,13,21
117,216,13,17
216,117,13,17
129,149,13,2
149,129,13,2
150,159,13,10
159,150,13,10
152,225,13,9
225,152,13,9
153,164,13,25
164,153,13,25
174,215,13,16
215,174,13,16
0,32,14,23
32,0,14,23
19,122,14,16
122,19,14,16
20,32,14,2
32,20,14,2
20,127,14,8
127,20,14,8
21,47,14,8
47,21,14,8
29,31,14,21
31,29,14,21
43,155,14,7
155,43,14,7
56,179,14,28
179,56,14,28
68,229,14,27
229,68,14,27
71,249,14,21
249,71,14,21
78,201,14,4
201,78,14,4
82,83,14,11
83,82,14,11
99,179,14,27
179,99,14,27
131,248,14,12
248,131,14,12
174,246,14,4
246,174,14,4
37,239,15,4
239,37,15,4
52,115,15,25
115,52,15,25
66,182,15,30
182,66,15,30
69,133,15,7
133,69,15,7
84,197,15,29
197,84,15,29
87,111,15,30
111,87,15,30
111,236,15,1
236,111,15,1
140,200,15,18
200,140,15,18
143,232,15,10
232,143,15,10
172,189,15,6
189,172,15,6
186,246,15,18
246,186,15,18
192,199,15,1
199,192,15,1
2,231,16,28
231,2,16,28
10,208,16,10
208,10,16,10
18,53,16,20
53,18,16,20
23,173,16,12
173,23,16,12
58,102,16,15
102,58,16,15
62,136,16,29
136,62,16,29
69,193,16,16
193,69,16,16
75,243,16,7
243,75,16,7
114,138,16,28
138,114,16,28
120,164,16,2
164,120,16,2
144,241,16,11
241,144,16,11
153,167,16,12
167,153,16,12
6,248,17,6
248,6,17,6
15,42,17,32
42,15,17,32
38,77,17,8
77,38,17,8
47,101,17,7
101,47,17,7
64,140,17,4
140,64,17,4
90,236,17,24
236,90,17,24
134,204,17,7
204,134,17,7
198,242,17,21
242,198,17,21
221,234,17,7
234,221,17,7
6,12,18,25
12,6,18,25
7,80,18,35
80,7,18,35
16,35,18,1
35,16,18,1
18,98,18,9
98,18,18,9
21,57,18,1
57,21,18,1
22,51,18,17
51,22,18,17
25,91,18,24
91,25,18,24
33,204,18,1
204,33,18,1
37,215,18,20
215,37,18,20
60,71,18,13
71,60,18,13
70,177,18,35
177,70,18,35
70,211,18,6
211,70,18,6
86,96,18,20
96,86,18,20
94,218,18,19
218,94,18,19
100,119,18,29
119,100,18,29
109,152,18,24
152,109,18,24
130,224,18,4
224,130,18,4
155,201,18,16
201,155,18,16
171,233,18,21
233,171,18,21
4,62,19,22
62,4,19,22
13,75,19,26
75,13,19,26
52,227,19,7
227,52,19,7
106,161,19,37
161,106,19,37
110,197,19,27
197,110,19,27
117,134,19,11
134,117,19,11
123,132,19,37
132,123,19,37
128,231,19,15
231,128,19,15
148,204,19,38
204,148,19,38
153,214,19,30
214,153,19,30
184,205,19,22
205,184,19,22
190,209,19,27
209,190,19,27
240,248,19,27
248,240,19,27
2,171,20,8
171,2,20,8
33,78,20,2
78,33,20,2
52,225,20,32
225,52,20,32
54,230,20,11
230,54,20,11
55,124,20,40
124,55,20,40
58,138,20,29
138,58,20,29
70,118,20,21
118,70,20,21
83,119,20,24
119,83,20,24
130,173,20,24
173,130,20,24
218,234,20,32
234,218,20,32
228,240,20,21
240,228,20,21
232,249,20,27
249,232,20,27
1,167,21,40
167,1,21,40
2,118,21,22
118,2,21,22
18,126,21,37
126,18,21,37
27,40,21,25
40,27,21,25
36,94,21,15
94,36,21,15
71,159,21,23
159,71,21,23
84,127,21,12
127,84,21,12
85,89,21,42
89,85,21,42
121,167,21,25
167,121,21,25
212,235,21,19
235,212,21,19
4,141,22,26
141,4,22,26
47,126,22,43
126,47,22,43
105,149,22,34
149,105,22,34
118,130,22,4
130,118,22,4
134,237,22,12
237,134,22,12
214,223,22,40
223,214,22,40
217,219,22,1
219,217,22,1
22,101,23,27
101,22,23,27
25,30,23,19
30,25,23,19
26,218,23,43
218,26,23,43
33,155,23,41
155,33,23,41
43,119,23,4
119,43,23,4
49,153,23,11
153,49,23,11
77,139,23,32
139,77,23,32
78,134,23,17
134,78,23,17
93,206,23,38
206,93,23,38
106,207,23,41
207,106,23,41
150,249,23,33
249,150,23,33
183,202,23,46
202,183,23,46
185,192,23,17
192,185,23,17
13,194,24,7
194,13,24,7
20,240,24,32
240,20,24,32
26,120,24,30
120,26,24,30
40,101,24,27
101,40,24,27
61,175,24,8
175,61,24,8
63,210,24,2
210,63,24,2
83,158,24,8
158,83,24,8
98,116,24,4
116,98,24,4
121,235,24,16
235,121,24,16
160,226,24,27
226,160,24,27
186,222,24,24
222,186,24,24
12,180,25,3
180,12,25,3
67,142,25,5
142,67,25,5
81,91,25,9
91,81,25,9
84,211,25,49
211,84,25,49
103,188,25,42
188,103,25,42
23,118,26,48
118,23,26,48
34,46,26,18
46,34,26,18
40,48,26,35
48,40,26,35
80,207,26,52
207,80,26,52
16,222,27,51
222,16,27,51
73,79,27,50
79,73,27,50
88,157,27,14
157,88,27,14
133,200,27,19
200,133,27,19
234,243,27,22
243,234,27,22
38,159,28,30
159,38,28,30
49,223,28,5
223,49,28,5
51,116,28,1
116,51,28,1
100,142,28,44
142,100,28,44
116,126,28,9
126,116,28,9
158,203,28,44
203,158,28,44
210,234,28,36
234,210,28,36
37,183,29,13
183,37,29,13
55,78,29,53
78,55,29,53
70,231,29,27
231,70,29,27
74,82,29,38
82,74,29,38
75,160,29,21
160,75,29,21
106,189,29,45
189,106,29,45
150,179,29,19
179,150,29,19
170,241,29,16
241,170,29,16
19,42,30,18
42,19,30,18
65,150,30,49
150,65,30,49
100,175,30,7
175,100,30,7
113,131,30,53
131,113,30,53
148,165,30,19
165,148,30,19
6,137,31,49
137,6,31,49
38,66,31,58
66,38,31,58
81,226,31,13
226,81,31,13
85,95,31,35
95,85,31,35
1,72,32,44
72,1,32,44
84,228,32,13
228,84,32,13
89,227,32,62
227,89,32,62
147,207,32,34
207,147,32,34
24,128,33,40
128,24,33,40
60,143,33,4
143,60,33,4
91,181,33,8
181,91,33,8
46,196,34,68
196,46,34,68
105,199,34,13
199,105,34,13
195,207,34,33
207,195,34,33
4,34,35,66
34,4,35,66
11,168,35,23
168,11,35,23
33,105,35,33
105,33,35,33
58,206,35,9
206,58,35,9
55,66,36,43
66,55,36,43
21,48,37,38
48,21,37,38
104,192,37,70
192,104,37,70
93,105,38,73
105,93,38,73
106,138,38,20
138,106,38,20
195,209,38,43
209,195,38,43
202,239,38,26
239,202,38,26
132,199,39,60
199,132,39,60
80,190,40,61
190,80,40,61
90,135,41,57
135,90,41,57
77,182,42,47
182,77,42,47
96,179,42,28
179,96,42,28
68,220,43,23
220,68,43,23
56,183,45,45
183,56,45,45
99,112,45,74
112,99,45,74
191,238,45,55
238,191,45,55
219,243,48,81
243,219,48,81
170,202,49,68
202,170,49,68
1,217,50,44
217,1,50,44
32,137,55,77
137,32,55,77
