250,732
fromId,toId,d,c1
158,246,2,2
246,158,2,2
8,138,3,3
138,8,3,3
13,105,3,2
105,13,3,2
19,118,3,3
118,19,3,3
26,227,3,3
227,26,3,3
38,137,3,3
137,38,3,3
63,106,3,2
106,63,3,2
97,213,3,2
213,97,3,2
164,214,3,2
214,164,3,2
172,238,3,3
238,172,3,3
202,217,3,2
217,202,3,2
37,66,4,4
66,37,4,4
48,109,4,4
109,48,4,4
77,111,4,3
111,77,4,3
101,182,4,3
182,101,4,3
163,239,4,4
239,163,4,4
174,209,4,4
209,174,4,4
2,223,5,5
223,2,5,5
23,148,5,4
148,23,5,4
25,234,5,5
234,25,5,5
29,164,5,5
164,29,5,5
45,206,5,4
206,45,5,4
104,127,5,5
127,104,5,5
125,140,5,4
140,125,5,4
130,244,5,4
244,130,5,4
155,200,5,5
200,155,5,5
182,201,5,4
201,182,5,4
192,193,5,4
193,192,5,4
4,172,6,7
172,4,6,7
10,114,6,6
114,10,6,6
13,223,6,4
223,13,6,4
15,222,6,5
222,15,6,5
42,237,6,5
237,42,6,5
67,190,6,5
190,67,6,5
70,242,6,6
242,70,6,6
86,89,6,6
89,86,6,6
96,207,6,7
207,96,6,7
134,216,6,5
216,134,6,5
145,190,6,5
190,145,6,5
16,136,7,7
136,16,7,7
29,169,7,7
169,29,7,7
31,187,7,7
187,31,7,7
34,153,7,7
153,34,7,7
37,100,7,6
100,37,7,6
73,94,7,6
94,73,7,6
82,175,7,6
175,82,7,6
94,147,7,7
147,94,7,7
142,193,7,6
193,142,7,6
2,221,8,8
221,2,8,8
7,249,8,8
249,7,8,8
17,68,8,7
68,17,8,7
23,156,8,6
156,23,8,6
49,240,8,7
240,49,8,7
61,98,8,9
98,61,8,9
70,134,8,6
134,70,8,6
146,212,8,7
212,146,8,7
173,248,8,10
248,173,8,10
12,158,9,8
158,12,9,8
18,165,9,8
165,18,9,8
29,150,9,9
150,29,9,9
33,168,9,9
168,33,9,9
37,217,9,8
217,37,9,8
38,199,9,8
199,38,9,8
75,216,9,9
216,75,9,9
78,178,9,9
178,78,9,9
149,171,9,8
171,149,9,8
153,155,9,8
155,153,9,8
164,218,9,8
218,164,9,8
170,231,9,6
231,170,9,6
196,226,9,8
226,196,9,8
210,212,9,8
212,210,9,8
14,137,10,9
137,14,10,9
18,188,10,9
188,18,10,9
24,161,10,9
161,24,10,9
25,64,10,10
64,25,10,10
39,224,10,8
224,39,10,8
49,113,10,10
113,49,10,10
65,138,10,10
138,65,10,10
67,233,10,10
233,67,10,10
72,141,10,11
141,72,10,11
85,147,10,10
147,85,10,10
93,219,10,9
219,93,10,9
97,181,10,10
181,97,10,10
107,208,10,11
208,107,10,11
111,129,10,8
129,111,10,8
151,191,10,8
191,151,10,8
0,165,11,11
165,0,11,11
1,40,11,12
40,1,11,12
8,11,11,10
11,8,11,10
20,26,11,12
26,20,11,12
21,24,11,9
24,21,11,9
24,190,11,10
190,24,11,10
40,54,11,9
54,40,11,9
41,115,11,10
115,41,11,10
57,210,11,11
210,57,11,11
58,236,11,12
236,58,11,12
84,229,11,11
229,84,11,11
91,225,11,11
225,91,11,11
92,118,11,11
118,92,11,11
123,222,11,9
222,123,11,9
124,228,11,12
228,124,11,12
131,245,11,11
245,131,11,11
159,247,11,12
247,159,11,12
195,206,11,10
206,195,11,10
203,240,11,10
240,203,11,10
227,236,11,12
236,227,11,12
10,238,12,11
238,10,12,11
12,211,12,10
211,12,12,10
20,75,12,10
75,20,12,10
23,229,12,11
229,23,12,11
51,113,12,10
113,51,12,10
55,185,12,11
185,55,12,11
57,218,12,11
218,57,12,11
65,96,12,10
96,65,12,10
68,72,12,13
72,68,12,13
78,119,12,12
119,78,12,12
87,205,12,14
205,87,12,14
95,244,12,11
244,95,12,11
98,106,12,10
106,98,12,10
104,235,12,12
235,104,12,12
112,181,12,14
181,112,12,14
128,173,12,11
173,128,12,11
138,149,12,13
149,138,12,13
5,123,13,13
123,5,13,13
5,237,13,13
237,5,13,13
9,205,13,10
205,9,13,10
17,225,13,12
225,17,13,12
30,120,13,11
120,30,13,11
34,126,13,11
126,34,13,11
35,187,13,9
187,35,13,9
39,235,13,14
235,39,13,14
47,108,13,12
108,47,13,12
55,81,13,11
81,55,13,11
59,72,13,14
72,59,13,14
63,195,13,11
195,63,13,11
73,180,13,12
180,73,13,12
76,199,13,13
199,76,13,13
83,166,13,13
166,83,13,13
87,98,13,11
98,87,13,11
89,171,13,11
171,89,13,11
114,121,13,13
121,114,13,13
133,175,13,12
175,133,13,12
135,144,13,11
144,135,13,11
145,161,13,12
161,145,13,12
221,240,13,12
240,221,13,12
0,154,14,15
154,0,14,15
5,15,14,16
15,5,14,16
7,242,14,13
242,7,14,13
9,61,14,13
61,9,14,13
36,183,14,16
183,36,14,16
51,117,14,13
117,51,14,13
60,140,14,14
140,60,14,14
86,184,14,15
184,86,14,15
87,195,14,12
195,87,14,12
88,126,14,13
126,88,14,13
88,142,14,14
142,88,14,14
92,110,14,11
110,92,14,11
95,209,14,12
209,95,14,12
103,189,14,13
189,103,14,13
108,166,14,16
166,108,14,16
131,239,14,16
239,131,14,16
195,243,14,12
243,195,14,12
0,188,15,13
188,0,15,13
1,36,15,15
36,1,15,15
22,222,15,14
222,22,15,14
25,157,15,16
157,25,15,16
43,184,15,16
184,43,15,16
44,176,15,11
176,44,15,11
46,199,15,15
199,46,15,15
47,204,15,15
204,47,15,15
53,177,15,17
177,53,15,17
60,236,15,14
236,60,15,14
70,204,15,13
204,70,15,13
74,231,15,15
231,74,15,15
101,141,15,13
141,101,15,13
117,167,15,16
167,117,15,16
125,249,15,13
249,125,15,13
132,159,15,15
159,132,15,15
152,186,15,13
186,152,15,13
160,197,15,17
197,160,15,17
163,245,15,14
245,163,15,14
2,241,16,15
241,2,16,15
22,83,16,16
83,22,16,16
28,32,16,15
32,28,16,15
42,44,16,19
44,42,16,19
71,220,16,16
220,71,16,16
80,180,16,16
180,80,16,16
99,136,16,13
136,99,16,13
116,175,16,15
175,116,16,15
130,209,16,15
209,130,16,15
146,203,16,17
203,146,16,17
167,232,16,17
232,167,16,17
208,228,16,14
228,208,16,14
7,75,17,19
75,7,17,19
16,232,17,18
232,16,17,18
17,71,17,16
71,17,17,16
20,60,17,17
60,20,17,17
27,247,17,14
247,27,17,14
34,135,17,18
135,34,17,18
41,152,17,17
152,41,17,17
45,179,17,17
179,45,17,17
48,197,17,14
197,48,17,14
51,211,17,19
211,51,17,19
56,215,17,15
215,56,17,15
74,248,17,13
248,74,17,13
86,188,17,13
188,86,17,13
105,115,17,16
115,105,17,16
119,147,17,16
147,119,17,16
121,172,17,19
172,121,17,19
127,148,17,19
148,127,17,19
145,234,17,16
234,145,17,16
1,122,18,16
122,1,18,16
3,105,18,17
105,3,18,17
3,177,18,18
177,3,18,18
28,131,18,19
131,28,18,19
29,210,18,17
210,29,18,17
32,191,18,18
191,32,18,18
32,245,18,19
245,32,18,19
35,80,18,18
80,35,18,18
91,182,18,15
182,91,18,15
120,207,18,18
207,120,18,18
129,178,18,16
178,129,18,16
144,200,18,20
200,144,18,20
156,224,18,14
224,156,18,14
157,165,18,14
165,157,18,14
176,237,18,20
237,176,18,20
6,207,19,24
207,6,19,24
6,220,19,21
220,6,19,21
7,140,19,15
140,7,19,15
8,120,19,16
120,8,19,16
22,228,19,21
228,22,19,21
27,43,19,16
43,27,19,16
28,174,19,18
174,28,19,18
35,160,19,22
160,35,19,22
45,186,19,18
186,45,19,18
53,127,19,21
127,53,19,21
59,220,19,20
