100,280
fromId,toId,d,u1
39,55,1,2
55,39,1,2
78,96,2,2
96,78,2,2
20,31,3,4
31,20,3,4
74,94,3,1
94,74,3,1
29,38,4,8
38,29,4,8
14,91,5,10
91,14,5,10
23,62,5,3
62,23,5,3
72,85,5,5
85,72,5,5
1,14,6,5
14,1,6,5
3,11,6,2
11,3,6,2
13,85,6,11
85,13,6,11
45,50,6,3
50,45,6,3
19,77,7,3
77,19,7,3
24,52,7,3
52,24,7,3
28,29,7,11
29,28,7,11
30,85,7,8
85,30,7,8
48,60,7,13
60,48,7,13
48,64,7,4
64,48,7,4
49,91,7,11
91,49,7,11
5,76,8,7
76,5,8,7
27,61,8,8
61,27,8,8
36,84,8,10
84,36,8,10
56,84,8,15
84,56,8,15
22,26,9,16
26,22,9,16
22,66,9,1
66,22,9,1
23,27,9,14
27,23,9,14
40,87,9,12
87,40,9,12
2,18,10,8
18,2,10,8
4,9,10,4
9,4,10,4
12,40,10,15
40,12,10,15
18,40,10,4
40,18,10,4
19,63,10,9
63,19,10,9
34,98,10,2
98,34,10,2
63,93,10,4
93,63,10,4
66,82,10,1
82,66,10,1
83,95,10,13
95,83,10,13
12,53,11,2
53,12,11,2
24,34,11,18
34,24,11,18
25,83,11,14
83,25,11,14
25,99,11,4
99,25,11,4
26,79,11,5
79,26,11,5
68,93,11,1
93,68,11,1
70,76,11,18
76,70,11,18
6,89,12,4
89,6,12,4
19,68,12,20
68,19,12,20
20,46,12,23
46,20,12,23
41,56,12,21
56,41,12,21
45,59,12,12
59,45,12,12
47,64,12,24
64,47,12,24
47,92,12,5
92,47,12,5
75,95,12,24
95,75,12,24
1,18,13,26
18,1,13,26
10,43,13,17
43,10,13,17
16,34,13,16
34,16,13,16
21,33,13,23
33,21,13,23
25,75,13,19
75,25,13,19
36,42,13,23
42,36,13,23
37,75,13,14
75,37,13,14
7,14,14,6
14,7,14,6
8,30,14,7
30,8,14,7
10,67,14,1
67,10,14,1
11,58,14,25
58,11,14,25
29,32,14,20
32,29,14,20
32,35,14,16
35,32,14,16
47,73,14,18
73,47,14,18
5,65,15,28
65,5,15,28
5,88,15,26
88,5,15,26
16,17,15,6
17,16,15,6
17,37,15,24
37,17,15,24
33,97,15,22
97,33,15,22
42,63,15,11
63,42,15,11
42,75,15,9
75,42,15,9
80,99,15,22
99,80,15,22
81,88,15,14
88,81,15,14
8,86,16,23
86,8,16,23
11,54,16,28
54,11,16,28
17,93,16,32
93,17,16,32
27,79,16,25
79,27,16,25
0,9,17,12
9,0,17,12
22,83,17,27
83,22,17,27
27,95,17,18
95,27,17,18
35,89,17,33
89,35,17,33
82,99,17,11
99,82,17,11
15,64,18,20
64,15,18,20
15,92,18,7
92,15,18,7
19,36,18,29
36,19,18,29
28,62,18,9
62,28,18,9
32,90,18,16
90,32,18,16
0,92,19,13
92,0,19,13
21,73,19,34
73,21,19,34
52,94,19,6
94,52,19,6
74,76,19,22
76,74,19,22
0,71,20,18
71,0,20,18
2,49,20,15
49,2,20,15
4,71,20,26
71,4,20,26
17,57,20,36
57,17,20,36
24,57,20,3
57,24,20,3
51,82,20,6
82,51,20,6
57,59,20,33
59,57,20,33
71,73,20,11
73,71,20,11
77,84,20,28
84,77,20,28
79,90,20,27
90,79,20,27
0,55,21,23
55,0,21,23
13,50,21,5
50,13,21,5
37,63,21,29
63,37,21,29
41,43,21,42
43,41,21,42
41,61,21,14
61,41,21,14
51,87,21,22
87,51,21,22
65,81,22,21
81,65,22,21
21,54,23,22
54,21,23,22
70,96,23,29
96,70,23,29
28,67,24,3
67,28,24,3
57,68,24,21
68,57,24,21
7,9,25,39
9,7,25,39
13,44,25,40
44,13,25,40
52,59,25,18
59,52,25,18
58,78,25,43
78,58,25,43
26,53,26,44
53,26,26,44
16,25,27,20
25,16,27,20
60,69,27,3
69,60,27,3
97,98,27,35
98,97,27,35
45,88,28,42
88,45,28,42
4,51,30,18
51,4,30,18
6,53,30,52
53,6,30,52
31,77,30,6
77,31,30,6
71,97,31,39
97,71,31,39
8,46,32,9
46,8,32,9
80,97,32,13
97,80,32,13
8,68,33,61
68,8,33,61
7,55,34,11
55,7,34,11
3,69,35,23
69,3,35,23
56,95,35,8
95,56,35,8
5,59,36,30
59,5,36,30
30,57,36,35
57,30,36,35
44,88,36,63
88,44,36,63
58,94,37,50
94,58,37,50
98,99,41,39
99,98,41,39
33,52,42,63
52,33,42,63
33,58,42,26
58,33,42,26
31,43,50,74
43,31,50,74
