100,290
fromId,toId,d,u1
7,12,2,1
12,7,2,1
15,38,3,2
38,15,3,2
45,88,4,2
88,45,4,2
16,70,5,2
70,16,5,2
18,53,5,4
53,18,5,4
30,48,5,7
48,30,5,7
40,58,5,10
58,40,5,10
13,43,6,4
43,13,6,4
32,60,6,1
60,32,6,1
51,84,6,1
84,51,6,1
52,77,6,2
77,52,6,2
10,78,7,8
78,10,7,8
47,94,7,5
94,47,7,5
62,71,7,3
71,62,7,3
21,80,8,15
80,21,8,15
31,99,8,12
99,31,8,12
62,82,8,12
82,62,8,12
72,95,8,8
95,72,8,8
1,20,9,3
20,1,9,3
17,42,9,3
42,17,9,3
24,47,9,3
47,24,9,3
28,39,9,17
39,28,9,17
40,60,9,2
60,40,9,2
53,59,9,3
59,53,9,3
66,79,9,5
79,66,9,5
76,92,9,16
92,76,9,16
3,25,10,18
25,3,10,18
4,97,10,10
97,4,10,10
13,30,10,5
30,13,10,5
15,88,10,7
88,15,10,7
18,78,10,1
78,18,10,1
23,34,10,19
34,23,10,19
40,98,10,1
98,40,10,1
87,97,10,1
97,87,10,1
2,14,11,16
14,2,11,16
14,99,11,17
99,14,11,17
15,85,11,6
85,15,11,6
17,95,11,18
95,17,11,18
19,99,11,20
99,19,11,20
49,52,11,17
52,49,11,17
71,84,11,4
84,71,11,4
92,98,11,14
98,92,11,14
0,51,12,15
51,0,12,15
2,35,12,19
35,2,12,19
6,20,12,20
20,6,12,20
6,42,12,23
42,6,12,23
9,24,12,6
24,9,12,6
11,47,12,10
47,11,12,10
17,67,12,24
67,17,12,24
23,83,12,7
83,23,12,7
25,26,12,7
26,25,12,7
26,90,12,7
90,26,12,7
29,42,12,1
42,29,12,1
33,93,12,20
93,33,12,20
42,72,12,22
72,42,12,22
2,31,13,14
31,2,13,14
7,46,13,25
46,7,13,25
21,75,13,5
75,21,13,5
45,85,13,4
85,45,13,4
76,97,13,5
97,76,13,5
12,74,14,17
74,12,14,17
55,74,14,5
74,55,14,5
73,84,14,15
84,73,14,15
79,91,14,17
91,79,14,17
2,8,15,24
8,2,15,24
22,28,15,18
28,22,15,18
24,25,15,28
25,24,15,28
44,81,15,6
81,44,15,6
49,64,15,27
64,49,15,27
68,81,15,7
81,68,15,7
69,91,15,3
91,69,15,3
0,22,16,25
22,0,16,25
7,55,16,3
55,7,16,3
12,39,16,22
39,12,16,22
37,56,16,29
56,37,16,29
41,96,16,29
96,41,16,29
45,76,16,9
76,45,16,9
63,69,16,9
69,63,16,9
86,93,16,16
93,86,16,16
5,8,17,16
8,5,17,16
9,43,17,27
43,9,17,27
34,77,17,24
77,34,17,24
38,59,17,16
59,38,17,16
57,73,17,16
73,57,17,16
57,80,17,2
80,57,17,2
72,83,17,21
83,72,17,21
78,89,17,28
89,78,17,28
16,32,18,20
32,16,18,20
0,64,19,24
64,0,19,24
36,89,19,6
89,36,19,6
87,88,19,26
88,87,19,26
5,35,20,9
35,5,20,9
22,49,20,40
49,22,20,40
34,50,20,10
50,34,20,10
37,91,20,28
91,37,20,28
46,52,20,14
52,46,20,14
53,67,20,40
67,53,20,40
54,63,20,16
63,54,20,16
4,46,21,31
46,4,21,31
5,66,21,21
66,5,21,21
27,81,21,23
81,27,21,23
27,94,21,42
94,27,21,42
32,92,21,9
92,32,21,9
59,95,21,23
95,59,21,23
85,89,21,4
89,85,21,4
1,50,22,33
50,1,22,33
11,90,22,31
90,11,22,31
27,48,22,9
48,27,22,9
64,73,22,3
73,64,22,3
1,57,23,35
57,1,23,35
34,64,23,18
64,34,23,18
56,61,23,24
61,56,23,24
82,86,23,9
86,82,23,9
44,82,24,1
82,44,24,1
58,61,25,4
61,58,25,4
15,18,26,3
18,15,26,3
19,54,26,13
54,19,26,13
31,41,26,48
41,31,26,48
55,66,26,17
66,55,26,17
7,49,27,27
49,7,27,27
21,33,27,38
33,21,27,38
77,87,27,46
87,77,27,46
5,74,28,51
74,5,28,51
8,91,28,45
91,8,28,45
13,94,28,33
94,13,28,33
36,70,28,11
70,36,28,11
37,58,28,44
58,37,28,44
3,65,29,57
65,3,29,57
56,69,29,6
69,56,29,6
96,99,30,20
99,96,30,20
39,90,31,13
90,39,31,13
8,54,32,3
54,8,32,3
38,83,32,1
83,38,32,1
1,75,35,11
75,1,35,11
16,61,35,35
61,16,35,35
4,79,36,9
79,4,36,9
26,35,36,28
35,26,36,28
43,65,36,49
65,43,36,49
71,80,38,47
80,71,38,47
3,41,39,47
41,3,39,47
11,28,39,3
28,11,39,3
23,88,39,37
88,23,39,37
68,86,44,41
86,68,44,41
10,29,50,13
29,10,50,13
11,82,53,105
82,11,53,105
