100,284
fromId,toId,d,u1
48,98,1,1
98,48,1,1
18,77,2,1
77,18,2,1
35,49,2,1
49,35,2,1
16,42,3,1
42,16,3,1
57,81,4,7
81,57,4,7
73,76,4,5
76,73,4,5
30,40,5,6
40,30,5,6
31,40,5,9
40,31,5,9
44,50,5,3
50,44,5,3
58,89,5,10
89,58,5,10
18,80,6,5
80,18,6,5
20,33,6,6
33,20,6,6
23,87,6,3
87,23,6,3
25,85,6,8
85,25,6,8
62,70,6,12
70,62,6,12
0,65,7,6
65,0,7,6
7,16,7,10
16,7,7,10
15,19,7,11
19,15,7,11
25,92,7,10
92,25,7,10
32,94,7,14
94,32,7,14
36,38,7,11
38,36,7,11
38,41,7,6
41,38,7,6
44,66,7,10
66,44,7,10
50,53,7,12
53,50,7,12
0,21,8,7
21,0,8,7
1,90,8,12
90,1,8,12
11,97,8,6
97,11,8,6
16,34,8,1
34,16,8,1
50,68,8,14
68,50,8,14
78,89,8,3
89,78,8,3
5,69,9,6
69,5,9,6
10,31,9,15
31,10,9,15
38,67,9,1
67,38,9,1
48,93,9,11
93,48,9,11
63,93,9,14
93,63,9,14
2,41,10,5
41,2,10,5
2,97,10,16
97,2,10,16
7,38,10,19
38,7,10,19
24,51,10,7
51,24,10,7
28,86,10,7
86,28,10,7
29,75,10,4
75,29,10,4
46,96,10,2
96,46,10,2
1,11,11,11
11,1,11,11
3,73,11,7
73,3,11,7
12,44,11,7
44,12,11,7
14,68,11,7
68,14,11,7
28,30,11,20
30,28,11,20
47,52,11,15
52,47,11,15
54,88,11,3
88,54,11,3
81,84,11,3
84,81,11,3
12,91,12,16
91,12,12,16
14,22,12,22
22,14,12,22
15,24,12,4
24,15,12,4
17,64,12,24
64,17,12,24
29,32,12,14
32,29,12,14
34,51,12,15
51,34,12,15
47,82,12,7
82,47,12,7
48,57,12,5
57,48,12,5
3,11,13,3
11,3,13,3
9,72,13,19
72,9,13,19
21,70,13,5
70,21,13,5
33,48,13,19
48,33,13,19
43,60,13,8
60,43,13,8
55,72,13,12
72,55,13,12
5,53,14,10
53,5,14,10
23,60,14,4
60,23,14,4
27,35,14,8
35,27,14,8
33,73,14,11
73,33,14,11
61,96,14,13
96,61,14,13
13,86,15,8
86,13,15,8
45,82,15,2
82,45,15,2
49,65,15,23
65,49,15,23
59,88,15,30
88,59,15,30
8,17,16,28
17,8,16,28
21,90,16,32
90,21,16,32
37,61,16,2
61,37,16,2
45,52,16,19
52,45,16,19
66,92,16,16
92,66,16,16
71,74,16,12
74,71,16,12
80,94,16,7
94,80,16,7
85,91,16,15
91,85,16,15
4,39,17,2
39,4,17,2
8,26,17,31
26,8,17,31
19,77,17,21
77,19,17,21
37,99,17,12
99,37,17,12
57,83,17,15
83,57,17,15
4,46,18,19
46,4,18,19
20,72,18,25
72,20,18,25
39,88,18,18
88,39,18,18
49,62,18,23
62,49,18,23
66,79,18,31
79,66,18,31
9,52,19,33
52,9,19,33
41,42,19,16
42,41,19,16
45,58,19,11
58,45,19,11
54,62,19,38
62,54,19,38
74,99,19,22
99,74,19,22
6,29,20,26
29,6,20,26
18,24,20,13
24,18,20,13
26,30,20,4
30,26,20,4
34,56,20,16
56,34,20,16
67,91,20,8
91,67,20,8
88,95,20,10
95,88,20,10
8,40,21,17
40,8,21,17
14,79,21,38
79,14,21,38
76,98,21,5
98,76,21,5
15,56,23,23
56,15,23,23
27,69,23,10
69,27,23,10
63,84,23,32
84,63,23,32
9,90,24,46
90,9,24,46
10,82,24,14
82,10,24,14
27,99,24,36
99,27,24,36
37,59,24,38
59,37,24,38
78,83,24,19
83,78,24,19
10,95,25,7
95,10,25,7
20,83,25,50
83,20,25,50
43,89,25,35
89,43,25,35
65,69,25,34
69,65,25,34
84,87,25,6
87,84,25,6
21,36,26,27
36,21,26,27
23,83,26,45
83,23,26,45
35,59,26,21
59,35,26,21
47,95,26,6
95,47,26,6
5,22,27,15
22,5,27,15
32,63,27,28
63,32,27,28
12,36,30,55
36,12,30,55
45,72,30,22
72,45,30,22
4,37,31,49
37,4,31,49
52,54,31,21
54,52,31,21
6,63,32,11
63,6,32,11
5,71,33,45
71,5,33,45
8,58,33,28
58,8,33,28
2,51,34,24
51,2,34,24
76,94,34,57
94,76,34,57
18,75,35,37
75,18,35,37
17,89,36,56
89,17,36,56
0,53,37,48
53,0,37,48
43,64,38,42
64,43,38,42
3,80,40,48
80,3,40,48
34,85,40,1
85,34,40,1
11,24,46,73
24,11,46,73
31,39,46,33
39,31,46,33
4,86,47,86
86,4,47,86
