100,286
fromId,toId,d,u1
9,66,3,3
66,9,3,3
51,58,3,2
58,51,3,2
52,65,3,6
65,52,3,6
9,68,4,3
68,9,4,3
15,90,4,1
90,15,4,1
59,67,4,3
67,59,4,3
42,72,5,8
72,42,5,8
79,80,5,6
80,79,5,6
16,44,6,7
44,16,6,7
16,33,7,12
33,16,7,12
18,53,7,9
53,18,7,9
45,82,7,7
82,45,7,7
69,76,7,9
76,69,7,9
70,77,7,11
77,70,7,11
74,86,7,8
86,74,7,8
10,55,8,2
55,10,8,2
19,39,8,6
39,19,8,6
40,71,8,4
71,40,8,4
40,97,8,4
97,40,8,4
42,78,8,16
78,42,8,16
50,97,8,7
97,50,8,7
60,90,8,11
90,60,8,11
60,92,8,2
92,60,8,2
1,88,9,8
88,1,9,8
6,55,9,11
55,6,9,11
12,91,9,18
91,12,9,18
25,78,9,14
78,25,9,14
67,98,9,1
98,67,9,1
12,65,10,3
65,12,10,3
14,46,10,19
46,14,10,19
21,50,10,9
50,21,10,9
35,87,10,9
87,35,10,9
37,89,10,2
89,37,10,2
10,34,11,1
34,10,11,1
10,36,11,16
36,10,11,16
16,24,11,15
24,16,11,15
17,41,11,5
41,17,11,5
18,19,11,22
19,18,11,22
20,74,11,10
74,20,11,10
23,42,11,20
42,23,11,20
30,68,11,7
68,30,11,7
38,53,11,2
53,38,11,2
41,64,11,15
64,41,11,15
67,96,11,20
96,67,11,20
75,91,11,18
91,75,11,18
6,23,12,22
23,6,12,22
23,39,12,22
39,23,12,22
50,71,12,23
71,50,12,23
3,19,13,13
19,3,13,13
4,29,13,21
29,4,13,21
11,43,13,6
43,11,13,6
13,48,13,21
48,13,13,21
31,98,13,24
98,31,13,24
35,66,13,7
66,35,13,7
56,91,13,24
91,56,13,24
76,85,13,20
85,76,13,20
77,83,13,19
83,77,13,19
2,88,14,1
88,2,14,1
4,87,14,15
87,4,14,15
26,73,14,15
73,26,14,15
31,63,14,7
63,31,14,7
32,82,14,6
82,32,14,6
38,76,14,10
76,38,14,10
43,48,14,12
48,43,14,12
47,84,14,8
84,47,14,8
55,78,14,24
78,55,14,24
3,86,15,12
86,3,15,12
6,53,15,17
53,6,15,17
8,35,15,2
35,8,15,2
46,95,15,25
95,46,15,25
57,92,15,26
92,57,15,26
75,98,15,11
98,75,15,11
87,94,15,14
94,87,15,14
93,96,15,13
96,93,15,13
7,64,16,31
64,7,16,31
14,52,16,32
52,14,16,32
24,79,16,18
79,24,16,18
48,84,16,16
84,48,16,16
62,99,16,11
99,62,16,11
5,22,17,28
22,5,17,28
11,83,17,13
83,11,17,13
13,92,17,25
92,13,17,25
25,30,17,7
30,25,17,7
32,79,17,23
79,32,17,23
49,62,17,11
62,49,17,11
56,63,17,17
63,56,17,17
60,84,17,32
84,60,17,32
62,85,17,5
85,62,17,5
62,93,17,13
93,62,17,13
3,57,18,31
57,3,18,31
27,88,18,35
88,27,18,35
0,5,19,21
5,0,19,21
4,8,19,14
8,4,19,14
21,31,19,32
31,21,19,32
47,81,19,33
81,47,19,33
51,95,19,33
95,51,19,33
14,73,20,24
73,14,20,24
15,26,20,31
26,15,20,31
18,20,20,30
20,18,20,30
26,95,20,11
95,26,20,11
27,61,20,24
61,27,20,24
8,89,21,32
89,8,21,32
0,34,22,8
34,0,22,8
29,94,22,15
94,29,22,15
34,38,22,14
38,34,22,14
36,44,22,42
44,36,22,42
5,33,23,38
33,5,23,38
12,74,23,6
74,12,23,6
17,94,23,7
94,17,23,7
22,61,23,45
61,22,23,45
43,70,23,36
70,43,23,36
69,96,23,12
96,69,23,12
71,93,23,13
93,71,23,13
7,44,24,5
44,7,24,5
27,99,24,47
99,27,24,47
37,43,24,41
43,37,24,41
49,61,24,27
61,49,24,27
18,69,25,8
69,18,25,8
54,70,25,26
70,54,25,26
70,89,25,34
89,70,25,34
73,74,25,42
74,73,25,42
50,59,26,38
59,50,26,38
11,47,27,5
47,11,27,5
15,86,27,29
86,15,27,29
0,49,29,24
49,0,29,24
22,28,29,50
28,22,29,50
22,45,29,26
45,22,29,26
4,54,30,42
54,4,30,42
30,36,31,19
36,30,31,19
40,99,32,64
99,40,32,64
57,72,35,48
72,57,35,48
20,75,36,20
75,20,36,20
28,82,36,51
82,28,36,51
37,72,36,35
72,37,36,35
43,57,36,15
57,43,36,15
2,28,37,72
28,2,37,72
7,30,37,67
30,7,37,67
25,89,38,17
89,25,38,17
35,41,38,11
41,35,38,11
51,60,38,15
60,51,38,15
58,84,39,55
84,58,39,55
64,66,39,74
66,64,39,74
5,32,40,75
32,5,40,75
