100,284
fromId,toId,d,c1
4,36,2,1
36,4,2,1
49,57,2,2
57,49,2,2
34,69,3,3
69,34,3,3
58,98,3,2
98,58,3,2
15,88,4,3
88,15,4,3
34,61,4,3
61,34,4,3
48,94,4,4
94,48,4,4
1,68,5,5
68,1,5,5
3,89,5,5
89,3,5,5
4,50,5,5
50,4,5,5
14,24,5,4
24,14,5,4
19,93,5,4
93,19,5,4
47,69,5,4
69,47,5,4
65,73,5,4
73,65,5,4
18,41,6,6
41,18,6,6
27,57,6,5
57,27,6,5
28,74,6,5
74,28,6,5
69,76,6,5
76,69,6,5
77,82,6,6
82,77,6,6
9,32,7,7
32,9,7,7
28,56,7,6
56,28,7,6
55,65,7,6
65,55,7,6
36,96,8,7
96,36,8,7
74,80,8,7
80,74,8,7
23,27,9,9
27,23,9,9
29,75,9,10
75,29,9,10
41,56,9,10
56,41,9,10
53,71,9,10
71,53,9,10
66,76,9,9
76,66,9,9
66,84,9,8
84,66,9,8
85,92,9,10
92,85,9,10
2,59,10,9
59,2,10,9
5,8,10,8
8,5,10,8
8,54,10,11
54,8,10,11
13,26,10,11
26,13,10,11
13,79,10,10
79,13,10,10
15,70,10,9
70,15,10,9
32,90,10,8
90,32,10,8
40,99,10,11
99,40,10,11
57,86,10,11
86,57,10,11
81,95,10,8
95,81,10,8
85,97,10,9
97,85,10,9
2,35,11,11
35,2,11,11
9,30,11,8
30,9,11,8
21,25,11,11
25,21,11,11
23,95,11,12
95,23,11,12
26,90,11,12
90,26,11,12
38,98,11,10
98,38,11,10
42,83,11,12
83,42,11,12
45,52,11,10
52,45,11,10
46,53,11,9
53,46,11,9
18,31,12,10
31,18,12,10
21,91,12,10
91,21,12,10
33,83,12,12
83,33,12,12
42,64,12,11
64,42,12,11
44,85,12,12
85,44,12,12
51,86,12,11
86,51,12,11
2,87,13,12
87,2,13,12
11,99,13,11
99,11,13,11
14,25,13,12
25,14,13,12
19,41,13,11
41,19,13,11
22,33,13,12
33,22,13,12
43,60,13,10
60,43,13,10
60,87,13,12
87,60,13,12
81,93,13,13
93,81,13,13
88,96,13,15
96,88,13,15
18,93,14,11
93,18,14,11
19,51,14,13
51,19,14,13
47,84,14,16
84,47,14,16
70,79,14,14
79,70,14,14
91,94,14,15
94,91,14,15
1,16,15,16
16,1,15,16
12,58,15,15
58,12,15,15
26,52,15,15
52,26,15,15
28,31,15,14
31,28,15,14
44,61,15,15
61,44,15,15
55,91,15,14
91,55,15,14
10,82,16,15
82,10,16,15
33,50,16,16
50,33,16,16
62,82,16,14
82,62,16,14
71,78,16,14
78,71,16,14
3,46,17,16
46,3,17,16
10,22,17,13
22,10,17,13
19,95,17,14
95,19,17,14
35,43,17,14
43,35,17,14
37,72,17,17
72,37,17,17
38,63,17,16
63,38,17,16
7,40,18,16
40,7,18,16
71,81,18,20
81,71,18,20
34,92,19,18
92,34,19,18
49,99,19,20
99,49,19,20
6,32,20,18
32,6,20,18
12,39,20,20
39,12,20,20
4,83,21,21
83,4,21,21
18,78,21,20
78,18,21,20
45,73,21,24
73,45,21,24
73,94,21,19
94,73,21,19
21,97,22,24
97,21,22,24
63,72,22,17
72,63,22,17
87,92,22,23
92,87,22,23
1,83,23,22
83,1,23,22
2,76,23,22
76,2,23,22
14,94,23,22
94,14,23,22
30,52,23,23
52,30,23,23
77,86,23,23
86,77,23,23
84,89,23,24
89,84,23,24
7,65,24,26
65,7,24,26
25,60,24,22
60,25,24,22
37,43,24,22
43,37,24,22
51,74,24,15
74,51,24,15
9,67,25,26
67,9,25,26
20,23,25,29
23,20,25,29
0,6,26,27
6,0,26,27
13,88,26,24
88,13,26,24
24,72,26,24
72,24,26,24
59,66,26,25
66,59,26,25
11,50,27,25
50,11,27,25
5,30,28,28
30,5,28,28
10,49,28,25
49,10,28,25
20,44,28,25
44,20,28,25
22,62,28,26
62,22,28,26
25,92,28,25
92,25,28,25
29,67,28,31
67,29,28,31
77,80,28,23
80,77,28,23
23,40,29,22
40,23,29,22
16,96,31,26
96,16,31,26
48,54,32,33
54,48,32,33
0,75,33,33
75,0,33,33
8,45,33,30
45,8,33,30
7,13,34,33
13,7,34,33
0,15,35,36
15,0,35,36
7,20,36,36
20,7,36,36
17,67,36,36
67,17,36,36
44,89,36,37
89,44,36,37
24,98,37,39
98,24,37,39
0,16,38,37
16,0,38,37
20,53,39,43
53,20,39,43
12,54,40,36
54,12,40,36
33,99,40,38
99,33,40,38
5,17,41,44
17,5,41,44
40,88,42,45
88,40,42,45
8,39,48,52
39,8,48,52
