100,286
fromId,toId,d,c1
62,66,1,1
66,62,1,1
18,32,3,2
32,18,3,2
28,96,3,2
96,28,3,2
56,71,3,2
71,56,3,2
44,55,4,4
55,44,4,4
74,87,4,3
87,74,4,3
20,57,5,5
57,20,5,5
30,67,5,5
67,30,5,5
31,71,5,6
71,31,5,6
38,51,5,5
51,38,5,5
77,93,5,4
93,77,5,4
7,8,6,5
8,7,6,5
10,75,6,6
75,10,6,6
41,62,6,4
62,41,6,4
47,61,6,5
61,47,6,5
11,26,7,6
26,11,7,6
40,68,7,7
68,40,7,7
67,70,7,7
70,67,7,7
8,11,8,8
11,8,8,8
12,24,8,7
24,12,8,7
18,81,8,8
81,18,8,8
9,98,9,9
98,9,9,9
27,52,9,7
52,27,9,7
35,36,9,7
36,35,9,7
54,84,9,9
84,54,9,9
88,89,9,8
89,88,9,8
5,34,10,10
34,5,10,10
25,46,10,9
46,25,10,9
50,93,10,12
93,50,10,12
0,82,11,11
82,0,11,11
3,69,11,10
69,3,11,10
19,82,11,11
82,19,11,11
22,33,11,11
33,22,11,11
72,80,11,12
80,72,11,12
1,2,12,9
2,1,12,9
36,95,12,12
95,36,12,12
38,39,12,12
39,38,12,12
52,53,12,12
53,52,12,12
57,79,12,14
79,57,12,14
64,82,12,11
82,64,12,11
4,75,13,13
75,4,13,13
18,42,13,14
42,18,13,14
21,87,13,13
87,21,13,13
22,50,13,12
50,22,13,12
51,85,13,12
85,51,13,12
56,72,13,15
72,56,13,15
72,98,13,12
98,72,13,12
74,76,13,14
76,74,13,14
2,38,14,13
38,2,14,13
4,56,14,13
56,4,14,13
5,21,14,14
21,5,14,14
8,65,14,12
65,8,14,12
12,70,14,14
70,12,14,14
16,17,14,15
17,16,14,15
21,73,14,13
73,21,14,13
26,60,14,15
60,26,14,15
27,29,14,12
29,27,14,12
32,37,14,14
37,32,14,14
0,16,15,13
16,0,15,13
4,86,15,14
86,4,15,14
13,22,15,16
22,13,15,16
15,49,15,16
49,15,15,16
21,88,15,15
88,21,15,15
47,97,15,15
97,47,15,15
94,99,15,12
99,94,15,12
7,79,16,13
79,7,16,13
10,59,16,14
59,10,16,14
15,80,16,13
80,15,16,13
29,88,16,13
88,29,16,13
36,65,16,19
65,36,16,19
37,54,16,15
54,37,16,15
45,48,16,19
48,45,16,19
48,93,16,16
93,48,16,16
76,91,16,16
91,76,16,16
2,66,17,16
66,2,17,16
5,42,17,16
42,5,17,16
9,76,17,17
76,9,17,17
13,14,17,18
14,13,17,18
20,37,17,16
37,20,17,16
25,79,17,16
79,25,17,16
25,84,17,15
84,25,17,15
26,33,17,18
33,26,17,18
58,99,17,18
99,58,17,18
6,97,18,19
97,6,18,19
14,50,18,18
50,14,18,18
15,58,18,14
58,15,18,14
30,55,18,17
55,30,18,17
1,41,19,20
41,1,19,20
9,78,19,18
78,9,19,18
30,61,19,19
61,30,19,19
30,99,19,16
99,30,19,16
31,91,19,15
91,31,19,15
34,40,19,21
40,34,19,21
39,95,19,19
95,39,19,19
44,94,19,18
94,44,19,18
18,34,20,19
34,18,20,19
43,63,20,22
63,43,20,22
49,70,20,20
70,49,20,20
52,83,20,19
83,52,20,19
54,57,20,18
57,54,20,18
90,97,20,20
97,90,20,20
34,89,21,23
89,34,21,23
35,85,22,21
85,35,22,21
49,99,22,20
99,49,22,20
69,83,22,17
83,69,22,17
90,92,22,24
92,90,22,24
14,48,23,24
48,14,23,24
23,39,23,24
39,23,23,24
24,46,23,21
46,24,23,21
40,81,23,20
81,40,23,20
47,67,23,23
67,47,23,23
11,13,24,25
13,11,24,25
17,29,24,25
29,17,24,25
27,73,24,22
73,27,24,22
59,69,24,24
69,59,24,24
3,91,26,27
91,3,26,27
12,97,26,26
97,12,26,26
20,36,26,21
36,20,26,21
68,85,26,26
85,68,26,26
78,84,26,29
84,78,26,29
81,85,26,29
85,81,26,29
0,68,27,27
68,0,27,27
43,96,27,26
96,43,27,26
3,73,28,26
73,3,28,26
6,46,28,26
46,6,28,26
42,78,28,29
78,42,28,29
60,96,28,26
96,60,28,26
60,95,29,27
95,60,29,27
0,89,30,24
89,0,30,24
31,59,31,35
59,31,31,35
6,14,32,26
14,6,32,26
1,23,33,28
23,1,33,28
23,28,33,34
28,23,33,34
45,90,33,32
90,45,33,32
24,78,34,38
78,24,34,38
41,64,34,32
64,41,34,32
13,25,35,29
25,13,35,29
33,43,35,34
43,33,35,34
49,98,35,29
98,49,35,29
63,77,35,38
77,63,35,38
62,82,38,36
82,62,38,36
15,86,42,38
86,15,42,38
55,92,57,56
92,55,57,56
