100,284
fromId,toId,d,c1
47,60,2,1
60,47,2,1
58,88,2,1
88,58,2,1
2,48,3,2
48,2,3,2
5,22,3,2
22,5,3,2
43,64,3,3
64,43,3,3
56,85,3,3
85,56,3,3
65,77,3,2
77,65,3,2
3,93,4,4
93,3,4,4
11,35,4,4
35,11,4,4
16,25,4,3
25,16,4,3
21,46,4,3
46,21,4,3
21,95,4,3
95,21,4,3
45,89,4,4
89,45,4,4
33,68,5,4
68,33,5,4
0,40,7,7
40,0,7,7
24,53,7,6
53,24,7,6
43,50,7,5
50,43,7,5
50,88,7,5
88,50,7,5
8,73,8,9
73,8,8,9
15,47,8,7
47,15,8,7
25,63,8,7
63,25,8,7
41,59,8,7
59,41,8,7
68,86,8,7
86,68,8,7
75,81,8,8
81,75,8,8
10,69,9,9
69,10,9,9
27,86,9,9
86,27,9,9
38,58,9,10
58,38,9,10
38,84,9,8
84,38,9,8
44,61,9,8
61,44,9,8
70,91,9,10
91,70,9,10
4,74,10,9
74,4,10,9
31,51,10,9
51,31,10,9
34,60,10,8
60,34,10,8
53,80,10,9
80,53,10,9
70,74,10,11
74,70,10,11
9,29,11,12
29,9,11,12
12,71,11,10
71,12,11,10
12,91,11,10
91,12,11,10
16,27,11,9
27,16,11,9
18,64,11,11
64,18,11,11
24,90,11,10
90,24,11,10
37,79,11,13
79,37,11,13
7,30,12,10
30,7,12,10
9,21,12,12
21,9,12,12
13,55,12,10
55,13,12,10
29,42,12,10
42,29,12,10
34,55,12,12
55,34,12,12
38,43,12,9
43,38,12,9
13,96,13,12
96,13,13,12
20,90,13,11
90,20,13,11
22,51,13,13
51,22,13,13
26,92,13,13
92,26,13,13
32,96,13,11
96,32,13,11
36,89,13,13
89,36,13,13
48,62,13,12
62,48,13,12
52,72,13,12
72,52,13,12
54,94,13,11
94,54,13,11
76,98,13,11
98,76,13,11
18,76,14,12
76,18,14,12
20,76,14,15
76,20,14,15
28,79,14,14
79,28,14,14
41,61,14,13
61,41,14,13
46,57,14,15
57,46,14,15
51,83,14,12
83,51,14,12
75,86,14,13
86,75,14,13
6,20,15,16
20,6,15,16
39,41,15,14
41,39,15,14
59,70,15,13
70,59,15,13
62,72,15,13
72,62,15,13
62,85,15,14
85,62,15,14
67,88,15,15
88,67,15,15
73,99,15,17
99,73,15,17
79,92,15,15
92,79,15,15
94,95,15,14
95,94,15,14
0,69,16,15
69,0,16,15
1,11,16,17
11,1,16,17
3,97,16,16
97,3,16,16
28,83,16,15
83,28,16,15
38,93,16,13
93,38,16,13
67,78,16,17
78,67,16,17
14,17,17,16
17,14,17,16
18,78,17,17
78,18,17,17
64,98,17,18
98,64,17,18
1,27,18,16
27,1,18,16
23,63,18,17
63,23,18,17
26,54,18,18
54,26,18,18
30,84,18,15
84,30,18,15
73,94,18,17
94,73,18,17
4,23,19,20
23,4,19,20
4,39,19,16
39,4,19,16
5,40,19,20
40,5,19,20
14,89,19,19
89,14,19,19
34,49,19,19
49,34,19,19
52,82,19,18
82,52,19,18
6,78,20,17
78,6,20,17
10,66,20,18
66,10,20,18
16,76,20,18
76,16,20,18
17,32,20,18
32,17,20,18
37,83,20,23
83,37,20,23
61,71,20,19
71,61,20,19
82,92,20,18
92,82,20,18
1,98,21,22
98,1,21,22
8,54,21,19
54,8,21,19
8,80,21,20
80,8,21,20
22,96,21,18
96,22,21,18
39,99,21,19
99,39,21,19
40,83,21,23
83,40,21,23
2,52,22,24
52,2,22,24
4,80,22,24
80,4,22,24
8,39,22,21
39,8,22,21
19,87,23,27
87,19,23,27
63,75,23,26
75,63,23,26
81,87,23,24
87,81,23,24
23,24,25,29
24,23,25,29
45,69,25,24
69,45,25,24
56,66,25,25
66,56,25,25
84,97,25,27
97,84,25,27
1,93,26,27
93,1,26,27
6,28,26,28
28,6,26,28
25,90,26,26
90,25,26,26
26,53,26,26
53,26,26,26
57,65,26,28
65,57,26,28
0,37,27,22
37,0,27,22
3,35,27,25
35,3,27,25
15,30,27,30
30,15,27,30
77,99,28,29
99,77,28,29
9,52,29,31
52,9,29,31
5,45,31,34
45,5,31,34
10,72,31,28
72,10,31,28
36,66,31,24
66,36,31,24
13,31,32,37
31,13,32,37
19,91,32,34
91,19,32,34
44,77,33,35
77,44,33,35
21,82,34,30
82,21,34,30
46,99,34,30
99,46,34,30
47,67,34,31
67,47,34,31
19,23,35,39
23,19,35,39
31,78,35,32
78,31,35,32
2,29,38,37
29,2,38,37
32,49,38,40
49,32,38,40
37,72,38,35
72,37,38,35
24,79,45,44
79,24,45,44
